GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
06085505305,2011-2012,high,346,49,46,2
06085505402,2011-2012,high,134,12,15,0
06085505401,2011-2012,high,343,55,62,1
06085504420,2011-2012,high,198,22,16,1
06085504417,2011-2012,high,7,0,1,0
06085504322,2011-2012,high,974,183,154,12
06085511915,2011-2012,high,42,7,7,0
06085504323,2011-2012,high,548,82,62,6
06085503902,2011-2012,high,15,1,2,1
06085503330,2011-2012,high,197,14,20,1
06085500400,2011-2012,high,119,11,12,1
06085500600,2011-2012,high,334,29,37,3
06085500800,2011-2012,high,13,1,2,0
06085504314,2011-2012,high,124,19,14,0
06085504315,2011-2012,high,209,38,19,0
06085504316,2011-2012,high,129,21,20,0
06085504317,2011-2012,high,145,16,28,0
06085505403,2011-2012,high,448,76,68,3
06085505600,2011-2012,high,82,10,4,1
06085507100,2011-2012,high,314,37,38,4
06085507703,2011-2012,high,780,80,106,13
06085504319,2011-2012,high,251,16,24,1
06085505700,2011-2012,high,234,21,33,2
06085500300,2011-2012,high,15,2,0,0
06085505800,2011-2012,high,170,15,25,3
06085503903,2011-2012,high,19,2,0,0
06085503329,2011-2012,high,80,5,11,0
06085503713,2011-2012,high,1,0,0,0
06085512043,2011-2012,high,12,2,0,0
06085503337,2011-2012,high,83,2,3,0
06085503332,2011-2012,high,99,9,10,4
06085503334,2011-2012,high,206,20,28,5
06085500901,2011-2012,high,48,2,2,0
06085500902,2011-2012,high,,,,
06085501000,2011-2012,high,37,2,1,0
06085501200,2011-2012,high,41,2,2,0
06085501501,2011-2012,high,5,1,0,0
06085501401,2011-2012,high,5,1,1,0
06085501502,2011-2012,high,5,0,0,0
06085504320,2011-2012,high,42,3,9,0
06085503508,2011-2012,high,39,1,0,0
06085504410,2011-2012,high,38,2,6,1
06085504321,2011-2012,high,197,32,25,1
06085504412,2011-2012,high,91,10,11,1
06085506203,2011-2012,high,406,71,19,4
06085505900,2011-2012,high,243,22,22,2
06085505500,2011-2012,high,133,20,15,1
06085506101,2011-2012,high,303,34,30,0
06085506000,2011-2012,high,486,106,67,0
06085512053,2011-2012,high,72,8,4,0
06085504504,2011-2012,high,143,13,17,0
06085503711,2011-2012,high,2,0,0,0
06085503710,2011-2012,high,1,0,0,0
06085503117,2011-2012,high,4,0,1,0
06085512047,2011-2012,high,137,13,11,0
06085511916,2011-2012,high,88,7,13,1
06085502604,2011-2012,high,136,12,14,1
06085503118,2011-2012,high,12,2,0,0
06085501600,2011-2012,high,57,8,5,0
06085501700,2011-2012,high,7,0,0,0
06085501300,2011-2012,high,88,9,9,1
06085502001,2011-2012,high,60,5,5,0
06085502002,2011-2012,high,32,3,3,0
06085504411,2011-2012,high,189,29,18,1
06085504415,2011-2012,high,118,14,19,0
06085504416,2011-2012,high,169,22,21,2
06085504311,2011-2012,high,611,83,90,9
06085506301,2011-2012,high,108,11,10,1
06085506102,2011-2012,high,270,53,33,1
06085506103,2011-2012,high,335,36,43,1
06085506202,2011-2012,high,486,54,78,1
06085506204,2011-2012,high,322,38,29,4
06085503108,2011-2012,high,344,44,22,1
06085503333,2011-2012,high,129,13,18,0
06085503123,2011-2012,high,15,0,0,0
06085501402,2011-2012,high,3,0,0,0
06085502301,2011-2012,high,248,18,27,2
06085503121,2011-2012,high,29,2,3,0
06085503122,2011-2012,high,1,0,0,0
06085501101,2011-2012,high,19,3,0,0
06085501102,2011-2012,high,56,3,7,0
06085502101,2011-2012,high,320,41,36,1
06085502102,2011-2012,high,177,18,11,1
06085502400,2011-2012,high,364,42,60,3
06085502601,2011-2012,high,151,10,29,3
06085502701,2011-2012,high,291,29,33,2
06085502800,2011-2012,high,128,7,9,0
06085506302,2011-2012,high,234,29,31,0
06085506401,2011-2012,high,83,11,17,0
06085506304,2011-2012,high,249,23,12,0
06085506305,2011-2012,high,157,20,15,0
06085506502,2011-2012,high,474,50,71,4
06085506402,2011-2012,high,168,14,27,0
06085509202,2011-2012,high,338,50,45,1
06085506605,2011-2012,high,209,26,10,0
06085507206,2011-2012,high,71,8,6,1
06085507301,2011-2012,high,150,14,16,0
06085507302,2011-2012,high,138,14,13,0
06085507401,2011-2012,high,125,5,16,0
06085507402,2011-2012,high,216,22,21,1
06085507500,2011-2012,high,150,9,17,4
06085500500,2011-2012,high,340,23,51,1
06085508101,2011-2012,high,889,142,129,16
06085507701,2011-2012,high,305,37,31,2
06085507702,2011-2012,high,154,13,22,2
06085507600,2011-2012,high,175,15,18,3
06085504318,2011-2012,high,74,4,8,0
06085502302,2011-2012,high,158,14,27,1
06085512506,2011-2012,high,45,5,3,0
06085512505,2011-2012,high,49,3,0,0
06085512508,2011-2012,high,81,8,7,1
06085502901,2011-2012,high,219,25,30,0
06085502902,2011-2012,high,201,30,20,3
06085502906,2011-2012,high,189,23,15,1
06085502903,2011-2012,high,135,14,20,0
06085506501,2011-2012,high,163,10,4,0
06085506606,2011-2012,high,246,29,25,0
06085506701,2011-2012,high,183,12,27,0
06085506703,2011-2012,high,273,28,36,2
06085506802,2011-2012,high,316,31,31,2
06085506803,2011-2012,high,158,16,26,1
06085503218,2011-2012,high,12,2,0,0
06085503204,2011-2012,high,32,1,1,0
06085503210,2011-2012,high,19,4,1,1
06085503312,2011-2012,high,84,9,4,0
06085511500,2011-2012,high,744,85,98,12
06085500200,2011-2012,high,122,11,14,0
06085505301,2011-2012,high,89,4,8,1
06085513500,2011-2012,high,43,0,0,0
06085504505,2011-2012,high,155,13,12,1
06085512039,2011-2012,high,164,7,11,1
06085513000,2011-2012,high,48,3,16,3
06085511705,2011-2012,high,109,4,12,0
06085510600,2011-2012,high,521,69,74,7
06085503327,2011-2012,high,109,7,5,0
06085503336,2011-2012,high,23,2,0,0
06085506702,2011-2012,high,424,48,48,5
06085507903,2011-2012,high,168,19,18,1
06085508001,2011-2012,high,1020,134,117,16
06085510400,2011-2012,high,180,14,16,1
06085510300,2011-2012,high,382,31,50,4
06085502907,2011-2012,high,90,6,5,0
06085502908,2011-2012,high,202,22,26,2
06085502909,2011-2012,high,155,18,16,0
06085503002,2011-2012,high,111,6,12,0
06085503001,2011-2012,high,147,16,14,1
06085504700,2011-2012,high,1,1,24,2
06085504806,2011-2012,high,61,10,8,0
06085504803,2011-2012,high,538,77,72,4
06085504802,2011-2012,high,237,46,36,1
06085505001,2011-2012,high,1233,234,179,20
06085504805,2011-2012,high,123,12,18,0
06085505100,2011-2012,high,33,4,2,0
06097151601,2011-2012,high,220,19,34,7
06097990100,2011-2012,high,,,,
06085512312,2011-2012,high,57,5,15,0
06085511301,2011-2012,high,515,60,50,4
06085512042,2011-2012,high,35,5,2,0
06085503331,2011-2012,high,64,3,8,1
06085512603,2011-2012,high,4,0,0,0
06085502603,2011-2012,high,152,18,15,0
06085504418,2011-2012,high,36,4,1,0
06085504506,2011-2012,high,499,72,88,6
06085504421,2011-2012,high,131,20,21,0
06085504413,2011-2012,high,143,19,22,1
06085504414,2011-2012,high,157,17,28,1
06085504507,2011-2012,high,167,14,23,2
06085503003,2011-2012,high,110,11,21,1
06085503115,2011-2012,high,5,1,1,0
06085503112,2011-2012,high,12,2,0,0
06085503116,2011-2012,high,547,102,90,2
06085503402,2011-2012,high,2,0,0,0
06085506603,2011-2012,high,162,13,32,0
06085502201,2011-2012,high,101,14,10,1
06085507805,2011-2012,high,524,71,74,1
06085507808,2011-2012,high,383,47,52,5
06085509302,2011-2012,high,199,22,28,0
06085508102,2011-2012,high,446,81,60,0
06085506604,2011-2012,high,276,19,33,2
06097153804,2011-2012,high,50,4,10,0
06097153103,2011-2012,high,28,3,0,1
06097152905,2011-2012,high,110,14,7,0
06097150305,2011-2012,high,151,8,11,5
06097154201,2011-2012,high,44,2,3,0
06097154202,2011-2012,high,139,13,7,2
06097154303,2011-2012,high,296,0,1,2
06097154304,2011-2012,high,67,1,5,2
06097153104,2011-2012,high,7,1,1,0
06097153806,2011-2012,high,134,11,8,1
06097153808,2011-2012,high,80,7,0,1
06097153807,2011-2012,high,118,10,18,1
06097153809,2011-2012,high,135,12,14,2
06097152906,2011-2012,high,262,27,28,1
06085512604,2011-2012,high,4,0,0,0
06085512310,2011-2012,high,38,4,0,0
06085512314,2011-2012,high,65,7,5,2
06085504601,2011-2012,high,2,0,0,0
06085507205,2011-2012,high,214,19,33,5
06085512503,2011-2012,high,85,6,15,3
06085512307,2011-2012,high,212,20,28,1
06085512309,2011-2012,high,100,8,13,0
06085503208,2011-2012,high,18,2,0,0
06085503213,2011-2012,high,7,0,0,0
06085502702,2011-2012,high,474,59,63,4
06085503217,2011-2012,high,5,0,0,0
06085503214,2011-2012,high,1,0,0,0
06085502500,2011-2012,high,327,38,40,3
06085507203,2011-2012,high,189,17,29,2
06085506804,2011-2012,high,114,8,18,0
06085507806,2011-2012,high,760,122,63,15
06085508203,2011-2012,high,400,46,45,3
06085508202,2011-2012,high,603,75,76,5
06085508204,2011-2012,high,185,18,25,0
06085508303,2011-2012,high,103,6,13,1
06085506801,2011-2012,high,500,47,63,3
06085508304,2011-2012,high,401,41,33,2
06097150609,2011-2012,high,147,16,25,1
06097150610,2011-2012,high,132,7,20,1
06097150607,2011-2012,high,191,32,37,2
06097151602,2011-2012,high,129,11,19,2
06097150306,2011-2012,high,133,10,12,0
06097150611,2011-2012,high,378,44,49,6
06097150612,2011-2012,high,293,42,46,5
06097150203,2011-2012,high,297,28,34,5
06097150204,2011-2012,high,236,26,15,0
06097151503,2011-2012,high,48,8,10,0
06097153706,2011-2012,high,212,18,15,2
06085512313,2011-2012,high,43,5,4,0
06085512509,2011-2012,high,115,7,1,0
06085512510,2011-2012,high,132,8,21,2
06085512311,2011-2012,high,114,3,5,0
06085512036,2011-2012,high,674,144,126,4
06085503212,2011-2012,high,62,5,5,0
06085503111,2011-2012,high,10,2,1,0
06085503207,2011-2012,high,44,5,4,0
06085503507,2011-2012,high,6,0,0,0
06085507807,2011-2012,high,259,26,34,0
06085507904,2011-2012,high,104,9,12,1
06085507905,2011-2012,high,385,49,57,6
06085507906,2011-2012,high,211,31,31,0
06085511905,2011-2012,high,114,7,9,3
06085511910,2011-2012,high,32,2,3,0
06085511912,2011-2012,high,122,11,13,1
06085511913,2011-2012,high,57,7,2,0
06085511914,2011-2012,high,176,8,14,0
06085512001,2011-2012,high,171,8,15,1
06085510100,2011-2012,high,32,6,4,0
06085508401,2011-2012,high,384,40,45,7
06085508403,2011-2012,high,142,11,16,0
06085504602,2011-2012,high,3,2,0,0
06085508301,2011-2012,high,256,37,20,3
06085508404,2011-2012,high,265,27,31,3
06097152203,2011-2012,high,285,27,37,5
06097153902,2011-2012,high,184,15,12,4
06097153006,2011-2012,high,180,19,9,2
06097152904,2011-2012,high,200,21,36,3
06097151310,2011-2012,high,85,12,5,0
06097151305,2011-2012,high,81,15,6,0
06097150500,2011-2012,high,260,15,15,2
06097150902,2011-2012,high,211,22,25,3
06097150304,2011-2012,high,285,29,28,5
06097150202,2011-2012,high,339,30,34,4
06085512037,2011-2012,high,54,9,4,0
06085512045,2011-2012,high,105,11,12,0
06085512033,2011-2012,high,247,18,23,1
06085511608,2011-2012,high,11,0,3,0
06085511609,2011-2012,high,1170,145,152,6
06085503509,2011-2012,high,15,1,0,1
06085503326,2011-2012,high,155,13,22,3
06085503313,2011-2012,high,102,10,8,0
06085512005,2011-2012,high,187,14,24,1
06085502202,2011-2012,high,275,26,42,0
06085512052,2011-2012,high,451,63,70,3
06085503804,2011-2012,high,110,16,3,0
06085508503,2011-2012,high,624,73,49,3
06085508504,2011-2012,high,528,99,74,4
06085508505,2011-2012,high,388,51,57,2
06085508601,2011-2012,high,233,24,18,0
06085508602,2011-2012,high,312,27,35,3
06097150303,2011-2012,high,215,11,10,1
06097150100,2011-2012,high,176,11,23,1
06097153502,2011-2012,high,290,16,30,2
06097153801,2011-2012,high,302,28,44,7
06097153404,2011-2012,high,255,24,32,1
06097153703,2011-2012,high,22,5,7,1
06097152802,2011-2012,high,29,4,1,0
06097152502,2011-2012,high,108,12,9,0
06097152100,2011-2012,high,70,13,5,0
06097152000,2011-2012,high,44,1,3,0
06097151900,2011-2012,high,73,7,5,0
06085511302,2011-2012,high,687,98,68,9
06085511704,2011-2012,high,108,5,16,1
06085511707,2011-2012,high,306,8,20,9
06085512402,2011-2012,high,108,9,16,1
06085512401,2011-2012,high,83,6,7,0
06085503323,2011-2012,high,83,8,2,0
06085503325,2011-2012,high,66,8,7,1
06085503324,2011-2012,high,61,7,17,0
06085503401,2011-2012,high,8,2,0,0
06085503703,2011-2012,high,4,0,0,0
06085503510,2011-2012,high,17,0,0,0
06085503305,2011-2012,high,23,0,0,0
06085512019,2011-2012,high,229,36,32,5
06085512021,2011-2012,high,95,9,19,0
06085501800,2011-2012,high,148,8,15,1
06085508703,2011-2012,high,539,82,67,6
06085508800,2011-2012,high,250,46,38,0
06085508900,2011-2012,high,105,17,7,1
06085509000,2011-2012,high,177,22,20,0
06097151800,2011-2012,high,243,33,42,3
06097151402,2011-2012,high,26,0,7,0
06097153102,2011-2012,high,30,3,0,0
06097152801,2011-2012,high,154,21,14,0
06097153600,2011-2012,high,352,27,32,3
06097153401,2011-2012,high,472,38,48,8
06097153300,2011-2012,high,141,25,11,1
06097153200,2011-2012,high,125,7,15,0
06097153501,2011-2012,high,237,19,23,1
06097153003,2011-2012,high,52,9,4,1
06097153002,2011-2012,high,69,9,3,0
06097153001,2011-2012,high,168,14,2,1
06097153005,2011-2012,high,150,21,18,1
06097152903,2011-2012,high,50,11,2,0
06097152702,2011-2012,high,169,15,19,0
06097152600,2011-2012,high,333,21,35,3
06041102202,2011-2012,high,62,7,10,0
06041106001,2011-2012,high,266,36,38,4
06041132100,2011-2012,high,151,0,0,1
06041104300,2011-2012,high,78,8,11,2
06041128100,2011-2012,high,519,55,71,7
06041123000,2011-2012,high,167,9,11,10
06041129000,2011-2012,high,32,3,2,0
06041128200,2011-2012,high,343,38,39,2
06041127000,2011-2012,high,504,39,56,5
06041126200,2011-2012,high,379,39,54,2
06041126100,2011-2012,high,505,37,66,6
06041125000,2011-2012,high,314,36,29,4
06041124200,2011-2012,high,600,45,86,13
06041124100,2011-2012,high,624,71,78,7
06041112100,2011-2012,high,237,22,28,3
06041111000,2011-2012,high,259,13,30,4
06041110200,2011-2012,high,129,9,10,0
06041110100,2011-2012,high,283,30,47,3
06041108200,2011-2012,high,150,8,17,1
06041108100,2011-2012,high,207,19,24,3
06041107000,2011-2012,high,132,13,24,3
06041106002,2011-2012,high,155,21,23,3
06041117000,2011-2012,high,391,36,34,2
06041116000,2011-2012,high,278,35,29,5
06041118100,2011-2012,high,66,0,2,0
06041119100,2011-2012,high,261,15,41,6
06041121100,2011-2012,high,374,51,48,5
06041122000,2011-2012,high,,,,
06041121200,2011-2012,high,529,61,77,17
06041120000,2011-2012,high,395,31,58,15
06041115000,2011-2012,high,331,35,45,4
06041114200,2011-2012,high,89,8,26,2
06041114100,2011-2012,high,402,49,49,7
06041133000,2011-2012,high,173,2,18,4
06041132200,2011-2012,high,133,0,0,1
06041113000,2011-2012,high,72,4,0,2
06041104102,2011-2012,high,60,5,5,0
06041105000,2011-2012,high,150,16,26,1
06041104200,2011-2012,high,362,50,58,9
06041104101,2011-2012,high,241,31,56,4
06041103200,2011-2012,high,84,12,20,2
06041103100,2011-2012,high,115,13,19,2
06041102100,2011-2012,high,87,9,17,1
06041101200,2011-2012,high,59,6,1,0
06041101100,2011-2012,high,94,5,9,2
06041990100,2011-2012,high,,,,
06041131100,2011-2012,high,71,10,11,2
06041119201,2011-2012,high,418,24,50,6
06041112202,2011-2012,high,13,1,4,1
06041112201,2011-2012,high,,,,
06041130202,2011-2012,high,1016,115,125,27
06041130201,2011-2012,high,843,89,115,24
06041119202,2011-2012,high,71,7,10,0
06041109002,2011-2012,high,348,44,40,4
06041109001,2011-2012,high,136,14,22,0
06041102203,2011-2012,high,72,8,8,0
06081602400,2011-2012,high,89,9,7,0
06081602300,2011-2012,high,44,1,1,1
06081602000,2011-2012,high,149,19,22,2
06081601800,2011-2012,high,99,9,5,0
06081601601,2011-2012,high,7,0,1,2
06081612100,2011-2012,high,107,12,16,0
06081611900,2011-2012,high,27,1,1,0
06081611800,2011-2012,high,8,1,0,0
06081611700,2011-2012,high,10,2,0,0
06081611300,2011-2012,high,252,25,40,3
06081610302,2011-2012,high,4,1,0,0
06081601300,2011-2012,high,79,6,3,0
06081601200,2011-2012,high,54,9,10,1
06081601000,2011-2012,high,83,8,22,1
06081600900,2011-2012,high,119,10,29,1
06081600500,2011-2012,high,137,16,11,1
06081600300,2011-2012,high,60,7,1,0
06081600100,2011-2012,high,261,28,34,4
06081613501,2011-2012,high,206,20,17,4
06081613502,2011-2012,high,188,8,14,1
06081613800,2011-2012,high,266,6,7,5
06081613700,2011-2012,high,585,24,50,7
06081613600,2011-2012,high,145,8,8,3
06081609900,2011-2012,high,95,6,15,0
06081609800,2011-2012,high,182,22,21,1
06081609700,2011-2012,high,128,9,10,0
06081609603,2011-2012,high,233,31,34,3
06081609601,2011-2012,high,280,36,40,0
06081609100,2011-2012,high,121,4,10,0
06081608900,2011-2012,high,380,32,46,10
06081607000,2011-2012,high,320,39,46,2
06081606800,2011-2012,high,248,21,23,0
06081608502,2011-2012,high,193,23,35,2
06081608501,2011-2012,high,151,16,18,0
06081608400,2011-2012,high,328,55,45,4
06081607900,2011-2012,high,456,59,91,3
06081607800,2011-2012,high,68,11,7,0
06081606700,2011-2012,high,115,10,12,0
06081605700,2011-2012,high,85,3,5,4
06081605600,2011-2012,high,86,8,8,2
06081607702,2011-2012,high,23,2,0,0
06081607701,2011-2012,high,164,26,13,0
06081607600,2011-2012,high,130,18,18,1
06081607500,2011-2012,high,95,12,11,0
06081607400,2011-2012,high,211,20,32,1
06081607300,2011-2012,high,120,12,12,0
06081607200,2011-2012,high,268,43,40,4
06081607100,2011-2012,high,82,9,17,1
06081606600,2011-2012,high,367,23,37,2
06081606500,2011-2012,high,206,4,12,0
06081606400,2011-2012,high,262,24,27,2
06055200504,2011-2012,high,44,7,10,0
06055201401,2011-2012,high,183,11,13,3
06055200706,2011-2012,high,51,10,8,0
06055201601,2011-2012,high,252,22,21,8
06055201602,2011-2012,high,294,24,31,13
06055201006,2011-2012,high,4,0,0,0
06055201005,2011-2012,high,35,0,1,0
06055201101,2011-2012,high,66,4,12,0
06055200707,2011-2012,high,104,19,20,1
06055201102,2011-2012,high,114,11,7,0
06055200601,2011-2012,high,70,10,5,1
06081990100,2011-2012,high,,,,
06081984300,2011-2012,high,,,,
06081603801,2011-2012,high,133,20,16,1
06081600401,2011-2012,high,73,13,2,0
06081614000,2011-2012,high,252,25,36,2
06081606300,2011-2012,high,246,17,25,2
06081606200,2011-2012,high,63,6,3,0
06081606100,2011-2012,high,89,8,4,0
06081605900,2011-2012,high,230,27,30,0
06081605800,2011-2012,high,166,26,20,4
06081609602,2011-2012,high,92,13,11,0
06081609500,2011-2012,high,183,16,23,2
06055200602,2011-2012,high,127,15,26,1
06055200704,2011-2012,high,69,10,7,2
06055200803,2011-2012,high,88,8,16,0
06055200804,2011-2012,high,11,0,1,1
06055200705,2011-2012,high,79,9,16,1
06081613900,2011-2012,high,318,41,51,1
06081609202,2011-2012,high,254,26,36,2
06081609201,2011-2012,high,214,25,30,4
06081603802,2011-2012,high,112,15,18,0
06081601902,2011-2012,high,29,0,3,0
06081609400,2011-2012,high,75,8,14,0
06081609300,2011-2012,high,158,18,23,3
06081611200,2011-2012,high,105,7,17,1
06081611000,2011-2012,high,451,36,45,2
06081610900,2011-2012,high,206,13,10,0
06055200505,2011-2012,high,44,12,4,0
06055201007,2011-2012,high,11,1,0,1
06055201004,2011-2012,high,44,3,6,0
06055201403,2011-2012,high,33,3,2,0
06055201003,2011-2012,high,161,13,21,3
06055201402,2011-2012,high,126,10,15,1
06055200301,2011-2012,high,24,3,4,0
06055200302,2011-2012,high,42,3,5,0
06055200501,2011-2012,high,28,3,3,0
06055201500,2011-2012,high,190,16,25,1
06081601901,2011-2012,high,177,17,17,1
06081600402,2011-2012,high,39,3,2,0
06081601501,2011-2012,high,117,18,9,1
06081601502,2011-2012,high,21,2,3,0
06081602600,2011-2012,high,286,23,34,3
06081610800,2011-2012,high,86,8,6,0
06081610400,2011-2012,high,62,7,5,0
06081610203,2011-2012,high,6,0,0,0
06081610304,2011-2012,high,385,36,40,1
06081610201,2011-2012,high,14,0,2,0
06055201300,2011-2012,high,200,15,10,4
06055200802,2011-2012,high,249,34,44,3
06055200202,2011-2012,high,60,4,11,1
06055200201,2011-2012,high,101,14,7,0
06055200203,2011-2012,high,40,4,1,0
06055201200,2011-2012,high,82,11,9,2
06055200703,2011-2012,high,54,12,8,0
06055200900,2011-2012,high,2,0,0,0
06081601605,2011-2012,high,168,11,15,1
06081602200,2011-2012,high,126,8,12,1
06081602100,2011-2012,high,16,1,0,0
06081601700,2011-2012,high,39,9,1,0
06081604102,2011-2012,high,4,0,1,0
06081604000,2011-2012,high,57,4,5,0
06081610202,2011-2012,high,1,0,0,0
06081610303,2011-2012,high,937,146,182,18
06081610602,2011-2012,high,228,30,38,1
06081610100,2011-2012,high,55,2,2,1
06081610000,2011-2012,high,346,32,38,3
06055200503,2011-2012,high,12,1,4,0
06055200400,2011-2012,high,179,19,22,0
06055202000,2011-2012,high,115,14,9,4
06055201900,2011-2012,high,154,10,12,1
06055201800,2011-2012,high,13,1,1,1
06055201700,2011-2012,high,380,25,42,12
06081603700,2011-2012,high,113,8,7,0
06081602500,2011-2012,high,117,9,28,3
06081604800,2011-2012,high,230,21,37,1
06081604700,2011-2012,high,144,20,13,0
06081604500,2011-2012,high,85,11,15,2
06081603900,2011-2012,high,98,10,12,0
06081602700,2011-2012,high,271,31,25,1
06081610700,2011-2012,high,202,15,36,1
06081613000,2011-2012,high,546,73,56,5
06081610601,2011-2012,high,54,9,2,0
06081610500,2011-2012,high,10,0,0,0
06081612600,2011-2012,high,774,109,107,16
06081611600,2011-2012,high,100,12,13,1
06081601603,2011-2012,high,243,36,38,1
06081601604,2011-2012,high,111,0,7,0
06081601400,2011-2012,high,227,28,26,1
06081601100,2011-2012,high,112,12,12,0
06081606900,2011-2012,high,108,10,15,1
06081608300,2011-2012,high,417,85,46,5
06081608200,2011-2012,high,437,55,62,2
06081608100,2011-2012,high,296,38,42,0
06081608023,2011-2012,high,101,10,14,1
06081608013,2011-2012,high,572,127,127,10
06081608004,2011-2012,high,1143,187,200,12
06081600800,2011-2012,high,27,3,5,0
06081600700,2011-2012,high,89,9,3,0
06081600600,2011-2012,high,41,5,4,1
06081600200,2011-2012,high,24,3,0,0
06081605500,2011-2012,high,250,26,29,4
06081608002,2011-2012,high,226,25,33,2
06081608001,2011-2012,high,362,63,58,5
06081611100,2011-2012,high,265,27,40,1
06081612000,2011-2012,high,11,2,0,0
06081606000,2011-2012,high,116,12,11,2
06081609000,2011-2012,high,159,16,20,0
06081605400,2011-2012,high,457,48,66,3
06081605200,2011-2012,high,158,17,16,2
06081605100,2011-2012,high,193,12,35,0
06081604900,2011-2012,high,221,21,24,2
06081605300,2011-2012,high,396,52,48,3
06081605000,2011-2012,high,347,40,52,2
06081604600,2011-2012,high,58,7,13,0
06081608800,2011-2012,high,142,9,19,2
06081608700,2011-2012,high,358,31,61,2
06081608600,2011-2012,high,279,29,36,1
06081612700,2011-2012,high,61,5,4,0
06081604400,2011-2012,high,72,4,1,0
06081604200,2011-2012,high,30,1,0,0
06081604101,2011-2012,high,87,4,4,1
06081603400,2011-2012,high,112,14,19,4
06081603300,2011-2012,high,136,11,20,1
06081603200,2011-2012,high,154,9,11,1
06081603100,2011-2012,high,109,14,9,0
06081603000,2011-2012,high,196,18,19,1
06081602900,2011-2012,high,109,8,18,3
06081602800,2011-2012,high,201,30,35,1
06081611500,2011-2012,high,66,11,8,0
06081611400,2011-2012,high,169,16,12,0
06081612500,2011-2012,high,562,68,65,5
06081613400,2011-2012,high,215,19,22,2
06081613300,2011-2012,high,81,7,6,0
06081613200,2011-2012,high,333,10,42,3
06081612900,2011-2012,high,342,34,32,1
06081612800,2011-2012,high,81,9,8,4
06013303203,2011-2012,high,156,20,17,1
06013302009,2011-2012,high,215,47,20,1
06013302010,2011-2012,high,54,10,2,0
06013313204,2011-2012,high,33,3,2,0
06013313203,2011-2012,high,24,4,0,0
06013302005,2011-2012,high,31,4,0,0
06013311000,2011-2012,high,11,0,0,0
06013308002,2011-2012,high,82,10,16,2
06013308001,2011-2012,high,85,6,3,0
06013307204,2011-2012,high,17,2,0,0
06013307202,2011-2012,high,1,0,0,0
06013307201,2011-2012,high,2,0,0,0
06013303102,2011-2012,high,45,6,8,0
06013302007,2011-2012,high,4,0,0,0
06013302008,2011-2012,high,49,6,1,0
06013303103,2011-2012,high,169,23,15,1
06013304002,2011-2012,high,10,0,0,0
06013304005,2011-2012,high,115,13,10,5
06013302006,2011-2012,high,34,5,1,1
06013383000,2011-2012,high,246,20,38,5
06013307102,2011-2012,high,3,0,0,0
06013307101,2011-2012,high,17,3,1,0
06013314102,2011-2012,high,2,0,0,0
06013366001,2011-2012,high,5,1,0,0
06013313103,2011-2012,high,114,13,11,0
06013382000,2011-2012,high,38,1,0,0
06013370000,2011-2012,high,69,8,7,0
06013362000,2011-2012,high,126,21,11,0
06013367200,2011-2012,high,3,0,0,1
06013367100,2011-2012,high,24,7,5,0
06013310000,2011-2012,high,3,0,3,1
06013309000,2011-2012,high,72,9,17,2
06013307205,2011-2012,high,40,5,4,0
06013306002,2011-2012,high,10,2,1,0
06013305000,2011-2012,high,8,1,0,0
06013365002,2011-2012,high,1,0,0,0
06013314104,2011-2012,high,5,1,0,0
06013314103,2011-2012,high,5,0,0,0
06013369002,2011-2012,high,41,2,4,0
06013366002,2011-2012,high,3,0,0,0
06013369001,2011-2012,high,2,0,0,0
06013381000,2011-2012,high,13,1,0,0
06013379000,2011-2012,high,1,0,2,0
06013378000,2011-2012,high,371,30,55,10
06013377000,2011-2012,high,3,0,0,0
06013376000,2011-2012,high,2,0,0,0
06013375000,2011-2012,high,1,0,2,0
06013374000,2011-2012,high,10,1,0,0
06013373000,2011-2012,high,1,0,0,0
06013372000,2011-2012,high,16,3,0,0
06013371000,2011-2012,high,30,6,2,0
06013364002,2011-2012,high,38,3,7,0
06013392300,2011-2012,high,50,6,9,2
06013355112,2011-2012,high,149,16,17,3
06013355306,2011-2012,high,112,14,13,1
06013392200,2011-2012,high,13,3,2,1
06013334200,2011-2012,high,538,46,73,8
06013334006,2011-2012,high,145,19,40,0
06013355113,2011-2012,high,87,11,10,0
06013360102,2011-2012,high,84,13,9,1
06013320003,2011-2012,high,109,9,6,0
06013303202,2011-2012,high,86,13,4,0
06013355109,2011-2012,high,144,16,12,0
06013304004,2011-2012,high,165,12,22,2
06013392000,2011-2012,high,133,13,17,1
06013391000,2011-2012,high,132,19,23,1
06013359204,2011-2012,high,97,12,16,2
06013990000,2011-2012,high,,,,
06013363000,2011-2012,high,193,32,18,2
06013390200,2011-2012,high,75,12,14,1
06013390100,2011-2012,high,107,18,18,0
06013304003,2011-2012,high,149,24,11,7
06013303205,2011-2012,high,105,14,16,1
06013368001,2011-2012,high,,,,
06013368002,2011-2012,high,3,0,0,0
06013380000,2011-2012,high,703,119,105,22
06013389200,2011-2012,high,49,5,12,1
06013389100,2011-2012,high,250,16,19,1
06013388000,2011-2012,high,271,30,36,2
06013387000,2011-2012,high,217,12,18,3
06013386000,2011-2012,high,192,29,17,3
06013359104,2011-2012,high,60,6,11,1
06013359105,2011-2012,high,120,20,16,5
06013359103,2011-2012,high,121,15,3,2
06013360101,2011-2012,high,119,12,17,0
06013345116,2011-2012,high,67,5,13,0
06013346203,2011-2012,high,74,8,9,0
