GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031832600,9.0,254.0,677.0,807.0,0.0,24.0,1082.0,1.0,222.0,915.0,0.0,3.0,0.0,0.0,6.0,1.0,3.0,41.0,310.0,145.0,0.0,0.0,0.0,0.0,11.0,0.0,227.0,462.0,0.0,33.0,0.0,274.0,22.0,3.0,5150.0,13.0,10695
17031832900,0.0,77.0,215.0,164.0,0.0,10.0,322.0,0.0,44.0,161.0,0.0,1.0,1.0,0.0,2.0,5.0,5.0,2.0,142.0,49.0,0.0,0.0,0.0,3.0,2.0,0.0,143.0,1.0,0.0,5.0,0.0,159.0,14.0,1.0,879.0,5.0,2412
17031833000,5.0,640.0,2192.0,743.0,0.0,65.0,2103.0,3.0,262.0,1166.0,0.0,5.0,9.0,0.0,23.0,9.0,3.0,63.0,1318.0,162.0,0.0,0.0,0.0,1.0,32.0,0.0,608.0,16.0,0.0,62.0,0.0,611.0,46.0,10.0,10501.0,37.0,20695
17031833100,6.0,583.0,1589.0,647.0,2.0,38.0,1398.0,2.0,274.0,1134.0,0.0,11.0,2.0,0.0,11.0,8.0,3.0,28.0,828.0,264.0,0.0,0.0,0.0,1.0,52.0,0.0,853.0,15.0,0.0,333.0,0.0,353.0,26.0,8.0,5592.0,26.0,14087
17031833300,1.0,212.0,453.0,268.0,0.0,25.0,484.0,1.0,76.0,246.0,0.0,6.0,2.0,0.0,4.0,5.0,1.0,6.0,168.0,87.0,0.0,0.0,0.0,0.0,14.0,0.0,175.0,1.0,0.0,15.0,0.0,175.0,17.0,4.0,1066.0,6.0,3518
17031833900,21.0,1310.0,3052.0,681.0,0.0,49.0,1486.0,1.0,344.0,253.0,0.0,29.0,19.0,0.0,31.0,12.0,19.0,31.0,315.0,1213.0,0.0,0.0,0.0,1.0,152.0,0.0,759.0,76.0,0.0,129.0,0.0,426.0,45.0,11.0,1749.0,225.0,12439
17031834000,16.0,1160.0,3218.0,629.0,0.0,70.0,1696.0,2.0,686.0,1145.0,0.0,25.0,32.0,0.0,48.0,11.0,33.0,14.0,631.0,2414.0,0.0,0.0,0.0,0.0,134.0,0.0,937.0,3.0,0.0,90.0,0.0,791.0,67.0,9.0,2050.0,223.0,16134
17031834200,33.0,2099.0,5618.0,1595.0,1.0,140.0,2799.0,2.0,698.0,1002.0,0.0,59.0,40.0,0.0,67.0,9.0,34.0,29.0,1205.0,2425.0,0.0,0.0,0.0,1.0,193.0,0.0,1654.0,13.0,0.0,184.0,0.0,1306.0,76.0,19.0,5657.0,438.0,27396
17031834300,31.0,1625.0,3861.0,1576.0,1.0,94.0,2622.0,3.0,370.0,894.0,0.0,19.0,34.0,0.0,31.0,24.0,28.0,11.0,1290.0,971.0,0.0,0.0,0.0,2.0,183.0,0.0,1577.0,5.0,1.0,87.0,0.0,1258.0,56.0,20.0,4382.0,294.0,21350
17031834400,12.0,683.0,1988.0,1011.0,0.0,27.0,1562.0,2.0,216.0,298.0,0.0,33.0,17.0,0.0,20.0,6.0,10.0,2.0,508.0,517.0,0.0,0.0,0.0,1.0,95.0,0.0,795.0,5.0,0.0,49.0,0.0,462.0,49.0,12.0,1833.0,99.0,10312
17031834500,13.0,655.0,2206.0,630.0,0.0,38.0,1055.0,1.0,277.0,205.0,0.0,46.0,23.0,2.0,24.0,5.0,9.0,26.0,441.0,1074.0,0.0,0.0,0.0,0.0,55.0,0.0,526.0,46.0,0.0,34.0,0.0,478.0,27.0,2.0,1116.0,157.0,9171
17031834600,58.0,1572.0,5295.0,1260.0,2.0,102.0,2435.0,2.0,589.0,802.0,0.0,65.0,76.0,0.0,67.0,12.0,18.0,15.0,1105.0,2851.0,0.0,0.0,0.0,2.0,139.0,0.0,1081.0,11.0,1.0,157.0,0.0,1210.0,76.0,9.0,3110.0,416.0,22538
17031834700,27.0,1320.0,4174.0,877.0,5.0,83.0,1646.0,1.0,577.0,267.0,0.0,52.0,61.0,1.0,52.0,9.0,14.0,24.0,559.0,2429.0,0.0,0.0,0.0,2.0,93.0,0.0,974.0,269.0,0.0,129.0,0.0,738.0,38.0,3.0,2179.0,334.0,16937
17031834800,32.0,1104.0,3399.0,855.0,5.0,65.0,1479.0,4.0,181.0,258.0,0.0,41.0,27.0,0.0,40.0,7.0,16.0,10.0,493.0,1395.0,0.0,0.0,0.0,2.0,81.0,0.0,669.0,104.0,0.0,67.0,0.0,568.0,37.0,8.0,1832.0,247.0,13026
17031834900,33.0,1176.0,3838.0,890.0,5.0,81.0,1820.0,2.0,161.0,199.0,0.0,59.0,24.0,0.0,63.0,6.0,10.0,15.0,609.0,1637.0,0.0,0.0,0.0,1.0,97.0,0.0,774.0,10.0,0.0,98.0,0.0,624.0,42.0,4.0,1882.0,311.0,14471
17031835000,44.0,1857.0,5303.0,1942.0,0.0,73.0,3144.0,4.0,609.0,906.0,0.0,122.0,45.0,0.0,81.0,13.0,19.0,39.0,1404.0,3845.0,0.0,1.0,0.0,3.0,167.0,0.0,1616.0,136.0,0.0,262.0,0.0,1400.0,91.0,8.0,5366.0,377.0,28877
17031835100,39.0,949.0,2747.0,1022.0,1.0,55.0,1884.0,2.0,306.0,351.0,0.0,26.0,45.0,0.0,41.0,9.0,13.0,30.0,941.0,1612.0,0.0,0.0,0.0,0.0,106.0,0.0,862.0,17.0,0.0,230.0,0.0,694.0,55.0,7.0,2098.0,256.0,14398
17031835200,8.0,219.0,616.0,403.0,1.0,26.0,879.0,4.0,69.0,243.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,14.0,296.0,173.0,0.0,0.0,0.0,0.0,29.0,0.0,298.0,435.0,0.0,21.0,0.0,173.0,23.0,2.0,1029.0,27.0,4998
17031835500,14.0,656.0,1929.0,507.0,1.0,37.0,1009.0,1.0,375.0,296.0,0.0,30.0,21.0,0.0,23.0,4.0,4.0,10.0,520.0,1934.0,0.0,0.0,0.0,0.0,50.0,0.0,420.0,28.0,0.0,50.0,0.0,401.0,23.0,3.0,1395.0,183.0,9924
17031835600,12.0,909.0,2257.0,355.0,0.0,53.0,1053.0,2.0,657.0,418.0,0.0,22.0,17.0,1.0,80.0,37.0,14.0,4.0,520.0,1758.0,1.0,0.0,1.0,1.0,145.0,1.0,567.0,12.0,0.0,102.0,0.0,614.0,33.0,8.0,2671.0,194.0,12519
17031835700,1.0,198.0,1061.0,43.0,0.0,13.0,290.0,0.0,519.0,55.0,0.0,5.0,7.0,0.0,2.0,1.0,1.0,1.0,130.0,1877.0,0.0,0.0,0.0,0.0,15.0,0.0,111.0,11.0,0.0,12.0,0.0,200.0,11.0,2.0,319.0,40.0,4925
17031835800,3.0,493.0,1592.0,497.0,0.0,30.0,811.0,0.0,142.0,221.0,0.0,17.0,7.0,0.0,19.0,7.0,7.0,10.0,401.0,712.0,0.0,0.0,0.0,4.0,52.0,1.0,441.0,651.0,1.0,42.0,0.0,365.0,19.0,0.0,1200.0,82.0,7827
17031835900,13.0,947.0,3102.0,671.0,0.0,79.0,1531.0,5.0,571.0,373.0,0.0,36.0,32.0,1.0,32.0,8.0,3.0,9.0,679.0,1578.0,0.0,0.0,0.0,2.0,86.0,0.0,809.0,573.0,0.0,66.0,0.0,680.0,35.0,8.0,2251.0,159.0,14339
17031836000,6.0,592.0,1760.0,599.0,0.0,37.0,1075.0,2.0,212.0,196.0,0.0,23.0,13.0,0.0,7.0,5.0,9.0,5.0,379.0,852.0,0.0,0.0,0.0,1.0,35.0,0.0,494.0,31.0,0.0,34.0,0.0,350.0,16.0,3.0,1457.0,104.0,8297
17031836100,13.0,1227.0,3712.0,531.0,1.0,70.0,1345.0,2.0,463.0,243.0,0.0,51.0,25.0,0.0,33.0,5.0,6.0,8.0,521.0,1234.0,0.0,0.0,0.0,3.0,92.0,0.0,820.0,145.0,0.0,86.0,0.0,686.0,48.0,9.0,1886.0,173.0,13438
17031836200,7.0,194.0,501.0,236.0,0.0,56.0,546.0,3.0,304.0,263.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0,471.0,112.0,0.0,0.0,0.0,0.0,28.0,0.0,277.0,2.0,0.0,13.0,0.0,195.0,36.0,3.0,2720.0,20.0,6000
17031836300,2.0,135.0,399.0,228.0,0.0,4.0,319.0,0.0,45.0,109.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,142.0,129.0,0.0,0.0,0.0,0.0,15.0,0.0,264.0,0.0,0.0,9.0,0.0,137.0,6.0,5.0,604.0,8.0,2569
17031836400,6.0,724.0,1525.0,495.0,0.0,28.0,879.0,0.0,244.0,267.0,0.0,13.0,11.0,0.0,8.0,7.0,4.0,7.0,372.0,454.0,0.0,0.0,0.0,2.0,67.0,0.0,698.0,1.0,0.0,26.0,0.0,189.0,27.0,10.0,1459.0,76.0,7599
17031836500,14.0,376.0,1143.0,198.0,1.0,21.0,590.0,0.0,172.0,141.0,0.0,9.0,6.0,0.0,5.0,4.0,6.0,3.0,241.0,387.0,0.0,0.0,0.0,1.0,73.0,0.0,396.0,0.0,0.0,16.0,0.0,145.0,17.0,0.0,797.0,33.0,4795
17031836600,37.0,917.0,2626.0,646.0,0.0,45.0,1331.0,1.0,228.0,351.0,0.0,54.0,25.0,0.0,50.0,2.0,11.0,14.0,716.0,3505.0,0.0,0.0,0.0,1.0,77.0,0.0,763.0,9.0,1.0,92.0,0.0,669.0,30.0,6.0,2464.0,146.0,14817
17031836700,26.0,1096.0,3112.0,452.0,0.0,44.0,1477.0,3.0,366.0,276.0,0.0,89.0,34.0,0.0,41.0,6.0,11.0,23.0,714.0,3332.0,1.0,0.0,0.0,0.0,103.0,0.0,696.0,2.0,0.0,79.0,0.0,514.0,41.0,6.0,2400.0,242.0,15186
17031836800,23.0,1074.0,3927.0,534.0,4.0,62.0,1508.0,4.0,358.0,1131.0,0.0,51.0,38.0,0.0,61.0,8.0,16.0,29.0,701.0,3691.0,0.0,0.0,0.0,2.0,93.0,0.0,827.0,20.0,0.0,110.0,0.0,867.0,42.0,9.0,2414.0,311.0,17915
17031836900,14.0,542.0,1740.0,238.0,1.0,33.0,672.0,1.0,246.0,124.0,0.0,30.0,11.0,0.0,25.0,1.0,5.0,11.0,274.0,1747.0,0.0,0.0,0.0,0.0,49.0,0.0,417.0,593.0,0.0,37.0,0.0,311.0,25.0,2.0,957.0,73.0,8179
17031837000,23.0,964.0,3019.0,504.0,0.0,43.0,1183.0,3.0,312.0,213.0,0.0,85.0,25.0,0.0,43.0,6.0,18.0,23.0,614.0,5170.0,0.0,0.0,0.0,2.0,64.0,0.0,824.0,1112.0,0.0,62.0,0.0,612.0,33.0,3.0,1576.0,193.0,16729
17031837100,29.0,664.0,2117.0,608.0,0.0,43.0,1134.0,2.0,209.0,253.0,0.0,55.0,15.0,0.0,18.0,1.0,11.0,11.0,711.0,1532.0,0.0,0.0,0.0,1.0,58.0,0.0,540.0,42.0,0.0,47.0,0.0,601.0,34.0,8.0,2234.0,85.0,11063
17031837300,17.0,1086.0,2735.0,434.0,0.0,35.0,1194.0,0.0,333.0,190.0,0.0,52.0,21.0,0.0,63.0,35.0,7.0,1.0,551.0,1950.0,0.0,0.0,0.0,1.0,74.0,0.0,685.0,10.0,0.0,97.0,0.0,433.0,28.0,10.0,1493.0,197.0,11732
17031837400,18.0,719.0,2653.0,567.0,3.0,58.0,1093.0,4.0,195.0,206.0,0.0,26.0,37.0,0.0,32.0,5.0,7.0,14.0,511.0,3215.0,0.0,0.0,0.0,1.0,51.0,0.0,674.0,991.0,0.0,50.0,0.0,476.0,29.0,4.0,1707.0,162.0,13508
17031837800,21.0,1247.0,3087.0,794.0,1.0,42.0,2032.0,0.0,901.0,728.0,0.0,18.0,18.0,0.0,26.0,9.0,7.0,20.0,857.0,1940.0,0.0,0.0,0.0,1.0,68.0,0.0,833.0,1279.0,1.0,71.0,0.0,910.0,55.0,12.0,4502.0,143.0,19623
17031838000,7.0,1124.0,2444.0,369.0,1.0,42.0,1361.0,1.0,286.0,243.0,0.0,27.0,9.0,0.0,18.0,7.0,8.0,11.0,774.0,846.0,0.0,2.0,0.0,1.0,44.0,1.0,608.0,136.0,0.0,250.0,0.0,420.0,41.0,9.0,2790.0,131.0,12011
17031838100,10.0,746.0,1917.0,216.0,0.0,53.0,834.0,5.0,825.0,462.0,0.0,4.0,12.0,0.0,18.0,3.0,7.0,10.0,804.0,480.0,0.0,1.0,0.0,0.0,37.0,0.0,624.0,25.0,0.0,70.0,0.0,390.0,54.0,4.0,3839.0,48.0,11498
17031838200,3.0,573.0,1355.0,229.0,0.0,66.0,1026.0,6.0,217.0,370.0,0.0,0.0,1.0,3.0,20.0,23.0,5.0,3.0,616.0,230.0,0.0,0.0,0.0,1.0,48.0,0.0,662.0,7.0,0.0,73.0,0.0,250.0,83.0,5.0,3382.0,36.0,9293
17031838300,2.0,619.0,2169.0,171.0,0.0,26.0,992.0,0.0,1307.0,287.0,0.0,9.0,10.0,0.0,21.0,5.0,8.0,12.0,200.0,1581.0,0.0,0.0,0.0,2.0,40.0,1.0,294.0,29.0,1.0,52.0,0.0,307.0,39.0,5.0,3518.0,92.0,11799
17031838600,16.0,520.0,1753.0,262.0,1.0,28.0,679.0,3.0,115.0,85.0,0.0,54.0,9.0,0.0,48.0,2.0,3.0,5.0,250.0,3189.0,0.0,0.0,0.0,0.0,51.0,0.0,351.0,33.0,0.0,56.0,0.0,318.0,13.0,4.0,683.0,144.0,8675
17031838700,50.0,1814.0,6682.0,1036.0,7.0,120.0,2582.0,5.0,674.0,439.0,0.0,230.0,61.0,0.0,112.0,13.0,13.0,37.0,986.0,8334.0,1.0,0.0,0.0,2.0,166.0,0.0,1626.0,185.0,0.0,249.0,0.0,1023.0,65.0,17.0,2584.0,611.0,29724
17031838800,31.0,1254.0,2697.0,561.0,3.0,46.0,1752.0,1.0,502.0,332.0,0.0,14.0,26.0,0.0,39.0,9.0,8.0,35.0,603.0,969.0,0.0,0.0,0.0,0.0,105.0,0.0,771.0,2.0,0.0,85.0,0.0,390.0,33.0,7.0,2574.0,267.0,13116
17031839000,1.0,506.0,1326.0,291.0,0.0,38.0,981.0,5.0,496.0,1308.0,0.0,4.0,3.0,0.0,21.0,4.0,5.0,28.0,564.0,560.0,0.0,1.0,0.0,3.0,30.0,1.0,493.0,5.0,0.0,80.0,0.0,412.0,41.0,11.0,6189.0,45.0,13452
17031839100,21.0,3786.0,6405.0,1140.0,4.0,111.0,3364.0,8.0,3937.0,10340.0,0.0,8.0,11.0,0.0,84.0,110.0,19.0,122.0,911.0,1316.0,0.0,4.0,0.0,4.0,69.0,4.0,3841.0,94.0,11.0,908.0,0.0,2103.0,300.0,53.0,39152.0,131.0,78371
17031839200,6.0,761.0,2228.0,283.0,0.0,37.0,1039.0,1.0,933.0,444.0,0.0,22.0,15.0,1.0,15.0,6.0,10.0,4.0,632.0,1453.0,0.0,0.0,0.0,0.0,62.0,0.0,679.0,17.0,1.0,87.0,0.0,414.0,40.0,10.0,2665.0,101.0,11966
17031839500,3.0,459.0,1016.0,183.0,1.0,22.0,376.0,0.0,348.0,285.0,0.0,7.0,1.0,0.0,15.0,1.0,9.0,3.0,228.0,553.0,0.0,0.0,0.0,0.0,24.0,0.0,251.0,1.0,0.0,36.0,0.0,383.0,16.0,2.0,2217.0,45.0,6485
17031839600,6.0,940.0,2487.0,370.0,1.0,47.0,957.0,3.0,452.0,459.0,0.0,33.0,14.0,0.0,25.0,7.0,8.0,8.0,348.0,1201.0,0.0,0.0,0.0,2.0,48.0,0.0,505.0,18.0,0.0,81.0,0.0,463.0,39.0,5.0,2147.0,121.0,10795
17031839700,15.0,568.0,1306.0,594.0,1.0,23.0,1153.0,0.0,148.0,262.0,0.0,0.0,5.0,0.0,8.0,7.0,6.0,28.0,317.0,344.0,0.0,0.0,0.0,1.0,36.0,0.0,492.0,10.0,0.0,71.0,0.0,114.0,33.0,3.0,1285.0,54.0,6884
17031839800,7.0,288.0,552.0,346.0,0.0,14.0,595.0,1.0,104.0,170.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,9.0,195.0,158.0,0.0,0.0,0.0,1.0,21.0,0.0,290.0,4.0,0.0,17.0,0.0,73.0,16.0,3.0,903.0,15.0,3794
17031839900,18.0,438.0,1026.0,542.0,0.0,23.0,1089.0,0.0,123.0,370.0,0.0,4.0,7.0,0.0,13.0,9.0,9.0,19.0,372.0,280.0,0.0,0.0,0.0,2.0,36.0,0.0,530.0,84.0,0.0,33.0,0.0,113.0,23.0,6.0,1392.0,37.0,6598
17031840000,9.0,155.0,368.0,270.0,1.0,11.0,486.0,2.0,139.0,124.0,0.0,4.0,2.0,0.0,5.0,2.0,2.0,6.0,126.0,126.0,0.0,0.0,0.0,4.0,15.0,0.0,269.0,112.0,0.0,10.0,0.0,80.0,9.0,0.0,627.0,18.0,2982
17031840100,8.0,189.0,438.0,315.0,0.0,3.0,589.0,2.0,37.0,121.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,10.0,179.0,82.0,0.0,1.0,0.0,0.0,23.0,0.0,163.0,7.0,0.0,13.0,0.0,65.0,14.0,4.0,610.0,21.0,2902
17031840200,13.0,278.0,601.0,326.0,0.0,14.0,975.0,0.0,114.0,171.0,0.0,0.0,5.0,0.0,5.0,2.0,4.0,8.0,296.0,188.0,0.0,0.0,0.0,0.0,18.0,0.0,222.0,26.0,1.0,29.0,0.0,158.0,33.0,2.0,1761.0,29.0,5279
17031840300,28.0,435.0,1176.0,554.0,2.0,29.0,1377.0,2.0,119.0,211.0,0.0,1.0,13.0,1.0,10.0,5.0,6.0,15.0,581.0,523.0,0.0,0.0,0.0,2.0,50.0,0.0,396.0,1.0,0.0,49.0,0.0,191.0,27.0,2.0,1225.0,102.0,7133
17031840400,21.0,386.0,921.0,481.0,3.0,12.0,1106.0,1.0,170.0,402.0,0.0,5.0,6.0,0.0,8.0,6.0,3.0,21.0,408.0,336.0,0.0,0.0,0.0,2.0,40.0,0.0,321.0,23.0,0.0,41.0,0.0,186.0,24.0,7.0,3271.0,35.0,8246
17031840700,28.0,805.0,2145.0,532.0,0.0,44.0,1460.0,4.0,245.0,330.0,0.0,3.0,20.0,0.0,13.0,10.0,12.0,43.0,607.0,649.0,0.0,1.0,0.0,0.0,112.0,0.0,623.0,181.0,2.0,208.0,0.0,466.0,57.0,6.0,2196.0,179.0,10981
17031840800,13.0,372.0,1088.0,272.0,0.0,18.0,558.0,1.0,70.0,173.0,0.0,1.0,15.0,0.0,12.0,2.0,8.0,59.0,419.0,548.0,0.0,0.0,0.0,0.0,45.0,0.0,522.0,7.0,0.0,141.0,0.0,225.0,30.0,4.0,878.0,91.0,5572
17031841000,13.0,939.0,3476.0,300.0,1.0,47.0,1202.0,3.0,4989.0,549.0,0.0,29.0,30.0,0.0,48.0,6.0,6.0,25.0,553.0,2944.0,0.0,0.0,0.0,1.0,41.0,1.0,833.0,35.0,0.0,59.0,0.0,547.0,52.0,8.0,3579.0,128.0,20444
17031841100,33.0,458.0,1394.0,627.0,1.0,23.0,1506.0,1.0,370.0,781.0,0.0,84.0,9.0,0.0,21.0,10.0,5.0,41.0,545.0,488.0,0.0,1.0,0.0,1.0,23.0,0.0,419.0,15.0,1.0,40.0,0.0,887.0,40.0,5.0,4213.0,46.0,12088
17031841200,24.0,745.0,1930.0,427.0,0.0,35.0,1282.0,3.0,206.0,236.0,0.0,0.0,19.0,0.0,15.0,6.0,3.0,68.0,502.0,797.0,0.0,0.0,0.0,0.0,82.0,0.0,585.0,16.0,1.0,193.0,0.0,265.0,50.0,2.0,1558.0,172.0,9222
17031841300,27.0,678.0,1629.0,463.0,2.0,27.0,1249.0,2.0,226.0,285.0,0.0,0.0,16.0,0.0,13.0,13.0,12.0,44.0,577.0,469.0,1.0,0.0,0.0,2.0,65.0,0.0,562.0,13.0,0.0,101.0,0.0,295.0,36.0,6.0,2339.0,99.0,9251
17031841400,7.0,476.0,1672.0,389.0,1.0,33.0,893.0,0.0,144.0,124.0,0.0,28.0,15.0,0.0,10.0,0.0,4.0,10.0,290.0,1140.0,0.0,0.0,0.0,0.0,51.0,0.0,361.0,73.0,0.0,54.0,0.0,456.0,24.0,3.0,1040.0,136.0,7434
17031841500,39.0,1321.0,4894.0,800.0,5.0,67.0,1795.0,6.0,368.0,350.0,0.0,113.0,44.0,0.0,53.0,5.0,11.0,29.0,597.0,4124.0,0.0,0.0,0.0,2.0,122.0,0.0,1004.0,130.0,1.0,141.0,0.0,764.0,52.0,12.0,1952.0,343.0,19144
17031841600,18.0,325.0,1045.0,209.0,1.0,13.0,494.0,1.0,110.0,106.0,0.0,17.0,5.0,0.0,35.0,5.0,1.0,2.0,185.0,851.0,1.0,1.0,0.0,2.0,40.0,0.0,321.0,28.0,0.0,47.0,0.0,200.0,9.0,2.0,509.0,58.0,4641
17031841700,24.0,385.0,1262.0,274.0,1.0,19.0,626.0,0.0,134.0,168.0,0.0,3.0,7.0,0.0,11.0,2.0,4.0,17.0,320.0,604.0,0.0,0.0,0.0,0.0,40.0,0.0,351.0,429.0,0.0,83.0,0.0,379.0,20.0,2.0,1047.0,74.0,6286
17031841800,23.0,1264.0,3416.0,711.0,0.0,64.0,1709.0,1.0,520.0,371.0,0.0,22.0,37.0,1.0,70.0,18.0,24.0,18.0,590.0,1735.0,0.0,1.0,0.0,2.0,312.0,1.0,1191.0,39.0,0.0,111.0,1.0,591.0,47.0,7.0,1594.0,218.0,14709
17031841900,4.0,1329.0,2217.0,369.0,3.0,69.0,1364.0,5.0,2077.0,1868.0,0.0,4.0,5.0,1.0,24.0,34.0,8.0,13.0,1017.0,708.0,1.0,1.0,0.0,0.0,61.0,0.0,1368.0,24.0,2.0,88.0,0.0,763.0,72.0,15.0,11076.0,106.0,24696
17031842000,4.0,309.0,1013.0,160.0,0.0,23.0,452.0,3.0,341.0,435.0,0.0,3.0,1.0,0.0,5.0,6.0,5.0,2.0,268.0,585.0,0.0,0.0,0.0,0.0,12.0,0.0,261.0,2.0,0.0,23.0,0.0,368.0,29.0,4.0,1885.0,25.0,6224
17031842100,61.0,1933.0,5958.0,1308.0,0.0,120.0,2772.0,5.0,355.0,453.0,0.0,84.0,61.0,0.0,78.0,6.0,25.0,27.0,1464.0,3913.0,0.0,0.0,1.0,1.0,190.0,2.0,1496.0,51.0,0.0,143.0,0.0,1006.0,79.0,22.0,3589.0,383.0,25586
17031842200,18.0,1188.0,4906.0,525.0,1.0,62.0,2231.0,1.0,2916.0,1362.0,0.0,13.0,27.0,0.0,80.0,12.0,12.0,84.0,751.0,3760.0,0.0,2.0,0.0,0.0,93.0,1.0,812.0,777.0,0.0,110.0,0.0,587.0,86.0,5.0,8201.0,207.0,28830
17031842300,6.0,459.0,1579.0,661.0,0.0,38.0,1894.0,0.0,200.0,649.0,0.0,3.0,12.0,0.0,7.0,6.0,5.0,37.0,952.0,199.0,0.0,0.0,0.0,0.0,21.0,1.0,419.0,447.0,0.0,35.0,0.0,355.0,37.0,9.0,7198.0,35.0,15264
17031842400,26.0,1727.0,4061.0,945.0,7.0,84.0,2349.0,4.0,1139.0,1964.0,0.0,22.0,38.0,0.0,61.0,13.0,26.0,17.0,1974.0,1625.0,0.0,0.0,0.0,2.0,122.0,0.0,1103.0,8.0,2.0,176.0,0.0,1623.0,80.0,21.0,10674.0,303.0,30196
17031842500,17.0,827.0,2562.0,432.0,0.0,43.0,1043.0,4.0,1179.0,201.0,0.0,16.0,25.0,0.0,35.0,4.0,9.0,1.0,423.0,743.0,0.0,0.0,0.0,1.0,103.0,0.0,684.0,81.0,1.0,63.0,0.0,473.0,31.0,5.0,1193.0,158.0,10357
17031842600,24.0,1131.0,2206.0,639.0,1.0,33.0,1892.0,2.0,487.0,659.0,0.0,2.0,21.0,0.0,35.0,7.0,10.0,42.0,864.0,770.0,0.0,0.0,0.0,1.0,43.0,0.0,788.0,240.0,4.0,125.0,0.0,423.0,40.0,8.0,4221.0,112.0,14830
17031842800,44.0,792.0,2164.0,900.0,0.0,41.0,1933.0,1.0,211.0,486.0,0.0,2.0,26.0,0.0,27.0,18.0,24.0,26.0,1117.0,924.0,0.0,0.0,0.0,1.0,119.0,1.0,772.0,2264.0,1.0,77.0,0.0,653.0,107.0,5.0,2816.0,193.0,15745
17031842900,24.0,1510.0,5073.0,423.0,0.0,74.0,1925.0,2.0,2312.0,598.0,0.0,97.0,67.0,1.0,48.0,16.0,5.0,47.0,717.0,3983.0,0.0,0.0,0.0,0.0,278.0,0.0,872.0,145.0,0.0,150.0,0.0,640.0,84.0,7.0,4486.0,251.0,23835
17031843000,36.0,1489.0,4495.0,745.0,2.0,81.0,2049.0,3.0,715.0,575.0,0.0,143.0,41.0,1.0,89.0,11.0,17.0,28.0,886.0,8298.0,0.0,1.0,0.0,3.0,114.0,0.0,1301.0,515.0,1.0,165.0,0.0,1203.0,73.0,9.0,4392.0,374.0,27855
17031843100,25.0,959.0,3410.0,367.0,5.0,73.0,1088.0,0.0,169.0,191.0,0.0,73.0,30.0,0.0,33.0,5.0,5.0,16.0,576.0,2345.0,0.0,0.0,0.0,0.0,74.0,0.0,641.0,96.0,0.0,116.0,0.0,587.0,51.0,4.0,2063.0,239.0,13241
17031843200,21.0,547.0,1364.0,461.0,0.0,21.0,1242.0,0.0,264.0,292.0,0.0,1.0,12.0,0.0,16.0,5.0,5.0,33.0,620.0,418.0,0.0,0.0,0.0,2.0,36.0,0.0,441.0,10.0,0.0,110.0,0.0,191.0,40.0,9.0,2089.0,74.0,8324
17031843300,9.0,590.0,1686.0,225.0,0.0,40.0,798.0,2.0,929.0,119.0,0.0,33.0,8.0,0.0,19.0,1.0,4.0,5.0,318.0,1837.0,0.0,0.0,0.0,0.0,68.0,0.0,449.0,9.0,0.0,48.0,0.0,175.0,26.0,7.0,1344.0,115.0,8864
17031843400,19.0,599.0,1950.0,480.0,0.0,31.0,902.0,1.0,131.0,282.0,0.0,43.0,31.0,0.0,28.0,3.0,11.0,26.0,499.0,1427.0,0.0,0.0,0.0,4.0,48.0,0.0,603.0,32.0,0.0,57.0,0.0,516.0,13.0,7.0,1934.0,113.0,9790
17031843500,13.0,478.0,1344.0,127.0,0.0,17.0,682.0,1.0,116.0,176.0,0.0,2.0,6.0,0.0,30.0,63.0,4.0,15.0,581.0,359.0,1.0,0.0,0.0,0.0,28.0,0.0,661.0,3.0,2.0,70.0,0.0,173.0,22.0,6.0,2125.0,39.0,7144
17031843600,11.0,709.0,1987.0,667.0,0.0,32.0,1130.0,4.0,275.0,382.0,0.0,19.0,17.0,1.0,15.0,3.0,10.0,1.0,479.0,859.0,0.0,0.0,0.0,1.0,67.0,0.0,688.0,10.0,1.0,36.0,0.0,501.0,26.0,5.0,2015.0,94.0,10045
