GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031243400,1.0,91.0,218.0,99.0,4.0,256.0,0.0,29.0,50.0,0.0,1.0,1.0,3.0,1.0,8.0,101.0,74.0,0.0,0.0,1.0,4.0,0.0,49.0,0.0,0.0,9.0,25.0,3.0,0.0,539.0,14.0,1581
17031243500,1.0,54.0,175.0,125.0,2.0,363.0,0.0,39.0,99.0,0.0,1.0,1.0,0.0,0.0,3.0,218.0,29.0,0.0,0.0,0.0,2.0,0.0,83.0,5.0,0.0,5.0,67.0,5.0,1.0,1239.0,3.0,2520
17031250200,6.0,163.0,434.0,200.0,13.0,262.0,0.0,49.0,143.0,15.0,2.0,10.0,1.0,5.0,7.0,168.0,415.0,0.0,0.0,1.0,12.0,0.0,204.0,110.0,0.0,18.0,154.0,3.0,1.0,598.0,23.0,3017
17031250300,3.0,241.0,857.0,338.0,15.0,494.0,0.0,41.0,140.0,12.0,6.0,15.0,1.0,5.0,8.0,156.0,512.0,0.0,0.0,0.0,24.0,0.0,277.0,49.0,0.0,22.0,264.0,12.0,0.0,576.0,40.0,4108
17031250400,7.0,279.0,901.0,431.0,17.0,508.0,0.0,75.0,116.0,38.0,7.0,17.0,0.0,5.0,11.0,217.0,833.0,0.0,0.0,0.0,29.0,0.0,352.0,15.0,0.0,40.0,214.0,16.0,2.0,754.0,52.0,4936
17031250500,2.0,66.0,202.0,297.0,6.0,345.0,0.0,25.0,94.0,1.0,1.0,2.0,3.0,5.0,3.0,128.0,73.0,0.0,0.0,0.0,15.0,0.0,167.0,0.0,0.0,5.0,54.0,13.0,1.0,450.0,2.0,1960
17031250600,3.0,197.0,630.0,364.0,9.0,362.0,0.0,44.0,86.0,23.0,5.0,19.0,1.0,2.0,6.0,165.0,690.0,0.0,0.0,0.0,27.0,0.0,249.0,3.0,0.0,26.0,189.0,9.0,2.0,474.0,63.0,3648
17031250700,7.0,293.0,1005.0,380.0,15.0,525.0,1.0,70.0,100.0,33.0,6.0,16.0,1.0,6.0,5.0,199.0,917.0,0.0,0.0,1.0,37.0,0.0,386.0,19.0,0.0,19.0,270.0,15.0,2.0,585.0,76.0,4989
17031250800,7.0,200.0,660.0,157.0,7.0,284.0,0.0,94.0,117.0,19.0,7.0,20.0,1.0,0.0,5.0,117.0,779.0,0.0,0.0,0.0,29.0,0.0,156.0,86.0,0.0,22.0,201.0,9.0,1.0,805.0,58.0,3841
17031251000,5.0,109.0,413.0,74.0,5.0,173.0,0.0,34.0,55.0,18.0,2.0,7.0,0.0,4.0,5.0,89.0,665.0,0.0,0.0,0.0,11.0,0.0,142.0,48.0,0.0,13.0,110.0,6.0,0.0,286.0,31.0,2305
17031251100,4.0,282.0,1158.0,265.0,19.0,462.0,0.0,90.0,80.0,107.0,11.0,23.0,4.0,7.0,10.0,154.0,2006.0,0.0,0.0,1.0,30.0,0.0,274.0,8.0,0.0,38.0,245.0,11.0,0.0,511.0,91.0,5891
17031251200,6.0,233.0,935.0,276.0,21.0,393.0,0.0,58.0,96.0,48.0,8.0,24.0,2.0,2.0,7.0,151.0,942.0,0.0,0.0,0.0,31.0,0.0,290.0,4.0,0.0,28.0,207.0,18.0,1.0,548.0,64.0,4393
17031251300,12.0,332.0,1082.0,301.0,24.0,504.0,0.0,78.0,92.0,38.0,8.0,20.0,1.0,3.0,8.0,170.0,925.0,0.0,0.0,1.0,23.0,0.0,315.0,4.0,0.0,29.0,206.0,9.0,0.0,585.0,62.0,4832
17031251400,2.0,366.0,1040.0,301.0,27.0,443.0,0.0,81.0,103.0,26.0,14.0,12.0,1.0,3.0,1.0,167.0,602.0,0.0,0.0,0.0,33.0,0.0,292.0,16.0,0.0,43.0,252.0,11.0,1.0,706.0,43.0,4586
17031251500,13.0,367.0,1214.0,291.0,28.0,531.0,0.0,83.0,78.0,50.0,11.0,29.0,0.0,4.0,6.0,173.0,1744.0,0.0,0.0,0.0,37.0,0.0,342.0,6.0,0.0,51.0,278.0,12.0,1.0,772.0,72.0,6193
17031251600,8.0,202.0,923.0,199.0,16.0,357.0,1.0,76.0,86.0,97.0,16.0,16.0,1.0,6.0,6.0,149.0,1947.0,0.0,0.0,0.0,25.0,0.0,270.0,3.0,0.0,30.0,206.0,7.0,1.0,437.0,75.0,5160
17031251700,6.0,152.0,542.0,163.0,9.0,211.0,0.0,34.0,43.0,23.0,4.0,6.0,0.0,2.0,7.0,97.0,673.0,0.0,0.0,0.0,14.0,0.0,103.0,7.0,0.0,16.0,140.0,8.0,1.0,279.0,28.0,2568
17031251800,15.0,588.0,1863.0,405.0,53.0,753.0,0.0,231.0,298.0,108.0,7.0,41.0,2.0,6.0,13.0,358.0,3331.0,0.0,0.0,1.0,54.0,0.0,538.0,303.0,0.0,71.0,556.0,20.0,4.0,1084.0,117.0,10820
17031251900,15.0,653.0,2221.0,434.0,49.0,761.0,1.0,249.0,135.0,167.0,18.0,40.0,5.0,3.0,12.0,239.0,3756.0,0.0,0.0,0.0,65.0,0.0,618.0,26.0,0.0,104.0,429.0,20.0,1.0,1075.0,115.0,11211
17031252000,12.0,429.0,1329.0,389.0,17.0,578.0,0.0,210.0,182.0,20.0,3.0,23.0,1.0,3.0,6.0,186.0,1057.0,0.0,0.0,0.0,36.0,0.0,469.0,53.0,0.0,53.0,338.0,16.0,1.0,802.0,40.0,6253
17031252101,5.0,164.0,448.0,101.0,11.0,218.0,0.0,64.0,54.0,13.0,4.0,16.0,0.0,3.0,2.0,88.0,413.0,0.0,0.0,0.0,42.0,0.0,157.0,0.0,0.0,41.0,81.0,7.0,0.0,252.0,26.0,2210
17031252102,7.0,424.0,1458.0,294.0,31.0,612.0,0.0,159.0,149.0,78.0,4.0,28.0,4.0,6.0,5.0,215.0,2152.0,0.0,0.0,0.0,46.0,0.0,471.0,7.0,0.0,56.0,296.0,13.0,3.0,808.0,84.0,7410
17031252201,6.0,221.0,764.0,135.0,15.0,365.0,0.0,82.0,40.0,58.0,4.0,19.0,2.0,1.0,4.0,122.0,795.0,0.0,0.0,1.0,13.0,0.0,218.0,14.0,0.0,44.0,158.0,15.0,0.0,433.0,46.0,3575
17031252202,10.0,407.0,1400.0,292.0,43.0,550.0,0.0,108.0,84.0,80.0,12.0,17.0,1.0,7.0,13.0,256.0,2134.0,0.0,0.0,0.0,34.0,0.0,414.0,493.0,0.0,46.0,312.0,9.0,0.0,639.0,73.0,7434
17031260100,3.0,110.0,432.0,87.0,2.0,181.0,0.0,60.0,80.0,4.0,3.0,7.0,0.0,1.0,3.0,91.0,437.0,0.0,0.0,0.0,13.0,0.0,118.0,16.0,0.0,10.0,109.0,2.0,0.0,364.0,21.0,2154
17031260200,3.0,168.0,587.0,81.0,4.0,206.0,0.0,53.0,1136.0,26.0,7.0,20.0,0.0,1.0,7.0,119.0,1412.0,0.0,0.0,0.0,6.0,0.0,88.0,28.0,0.0,12.0,229.0,8.0,0.0,511.0,30.0,4742
17031260300,1.0,176.0,606.0,120.0,10.0,228.0,0.0,46.0,35.0,6.0,5.0,5.0,1.0,1.0,4.0,99.0,502.0,0.0,0.0,0.0,12.0,0.0,116.0,44.0,0.0,10.0,94.0,9.0,0.0,338.0,26.0,2494
17031260400,3.0,135.0,477.0,113.0,14.0,215.0,0.0,35.0,30.0,12.0,0.0,9.0,2.0,1.0,3.0,95.0,620.0,0.0,0.0,0.0,7.0,0.0,113.0,554.0,0.0,8.0,118.0,4.0,0.0,246.0,27.0,2841
17031260500,3.0,203.0,686.0,105.0,17.0,298.0,2.0,30.0,38.0,14.0,9.0,9.0,0.0,4.0,5.0,143.0,927.0,0.0,0.0,0.0,13.0,0.0,136.0,379.0,0.0,11.0,154.0,5.0,1.0,306.0,40.0,3538
17031260600,10.0,210.0,844.0,142.0,12.0,351.0,0.0,42.0,30.0,20.0,10.0,9.0,3.0,5.0,3.0,135.0,853.0,0.0,0.0,0.0,24.0,0.0,164.0,14.0,0.0,11.0,119.0,14.0,1.0,435.0,62.0,3523
17031260700,10.0,238.0,1023.0,145.0,23.0,336.0,0.0,93.0,112.0,20.0,16.0,21.0,0.0,3.0,6.0,193.0,1527.0,0.0,0.0,0.0,21.0,0.0,162.0,22.0,0.0,13.0,324.0,11.0,1.0,543.0,71.0,4934
17031260800,4.0,226.0,802.0,101.0,16.0,264.0,0.0,64.0,44.0,14.0,7.0,21.0,2.0,3.0,3.0,147.0,1055.0,0.0,0.0,0.0,15.0,0.0,144.0,32.0,1.0,14.0,186.0,8.0,0.0,577.0,49.0,3799
17031260900,3.0,137.0,521.0,125.0,7.0,211.0,0.0,24.0,24.0,6.0,4.0,5.0,1.0,2.0,6.0,107.0,347.0,0.0,0.0,0.0,13.0,0.0,112.0,3.0,0.0,6.0,135.0,6.0,0.0,314.0,33.0,2152
17031261000,9.0,167.0,491.0,148.0,10.0,358.0,0.0,21.0,20.0,7.0,10.0,5.0,0.0,5.0,2.0,138.0,290.0,0.0,0.0,0.0,12.0,0.0,132.0,11.0,0.0,13.0,132.0,4.0,1.0,336.0,35.0,2357
17031270500,0.0,212.0,710.0,89.0,14.0,270.0,0.0,71.0,41.0,9.0,13.0,5.0,0.0,2.0,3.0,149.0,620.0,0.0,0.0,0.0,13.0,0.0,131.0,69.0,0.0,7.0,157.0,5.0,1.0,391.0,41.0,3023
17031271200,8.0,148.0,499.0,89.0,6.0,229.0,0.0,57.0,31.0,18.0,7.0,24.0,1.0,1.0,6.0,102.0,718.0,0.0,0.0,0.0,27.0,0.0,111.0,59.0,0.0,14.0,135.0,2.0,1.0,305.0,41.0,2639
17031271300,3.0,270.0,652.0,78.0,6.0,227.0,0.0,46.0,81.0,13.0,3.0,6.0,2.0,0.0,3.0,108.0,460.0,0.0,0.0,0.0,11.0,0.0,104.0,21.0,1.0,33.0,87.0,6.0,2.0,393.0,27.0,2643
17031271400,4.0,137.0,422.0,82.0,9.0,187.0,0.0,25.0,22.0,16.0,1.0,4.0,0.0,0.0,6.0,111.0,350.0,0.0,0.0,0.0,8.0,0.0,109.0,10.0,0.0,13.0,111.0,5.0,1.0,286.0,11.0,1930
17031271500,0.0,78.0,297.0,66.0,2.0,156.0,0.0,18.0,13.0,14.0,4.0,3.0,0.0,2.0,0.0,51.0,344.0,0.0,0.0,0.0,5.0,0.0,82.0,2.0,0.0,4.0,51.0,3.0,2.0,165.0,22.0,1384
17031271800,2.0,238.0,523.0,43.0,4.0,128.0,0.0,25.0,22.0,7.0,3.0,5.0,4.0,0.0,2.0,64.0,584.0,0.0,0.0,0.0,8.0,0.0,101.0,0.0,0.0,17.0,51.0,7.0,1.0,238.0,40.0,2117
17031280100,0.0,100.0,234.0,116.0,14.0,275.0,0.0,191.0,234.0,0.0,0.0,2.0,0.0,1.0,6.0,118.0,53.0,0.0,0.0,1.0,6.0,2.0,168.0,12.0,2.0,24.0,52.0,10.0,3.0,1367.0,4.0,2995
17031280400,4.0,116.0,266.0,79.0,4.0,179.0,0.0,43.0,60.0,1.0,1.0,3.0,1.0,2.0,1.0,107.0,133.0,0.0,0.0,0.0,9.0,0.0,183.0,2.0,0.0,1.0,76.0,5.0,0.0,423.0,9.0,1708
17031280800,0.0,75.0,235.0,48.0,3.0,97.0,0.0,19.0,16.0,1.0,3.0,1.0,0.0,0.0,1.0,51.0,129.0,0.0,0.0,0.0,3.0,0.0,57.0,74.0,0.0,12.0,45.0,4.0,0.0,202.0,13.0,1089
17031280900,2.0,97.0,270.0,49.0,7.0,152.0,0.0,107.0,13.0,5.0,4.0,1.0,0.0,1.0,2.0,29.0,142.0,0.0,0.0,1.0,5.0,0.0,57.0,2.0,0.0,10.0,40.0,1.0,1.0,117.0,13.0,1128
17031281900,3.0,93.0,294.0,47.0,7.0,172.0,0.0,134.0,300.0,0.0,0.0,6.0,1.0,1.0,7.0,82.0,219.0,0.0,0.0,3.0,7.0,0.0,335.0,0.0,0.0,25.0,104.0,3.0,0.0,1544.0,5.0,3392
17031282700,0.0,141.0,347.0,182.0,13.0,321.0,0.0,24.0,44.0,0.0,5.0,6.0,2.0,1.0,3.0,157.0,87.0,0.0,0.0,1.0,14.0,0.0,109.0,4.0,0.0,6.0,176.0,7.0,3.0,526.0,24.0,2203
17031282800,0.0,41.0,112.0,80.0,2.0,114.0,0.0,13.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,50.0,38.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,2.0,50.0,4.0,0.0,240.0,2.0,824
17031283100,0.0,62.0,169.0,59.0,6.0,146.0,0.0,43.0,43.0,0.0,1.0,0.0,1.0,1.0,3.0,36.0,38.0,0.0,0.0,0.0,10.0,0.0,59.0,0.0,0.0,5.0,64.0,2.0,1.0,261.0,1.0,1011
17031283200,2.0,46.0,160.0,72.0,1.0,141.0,0.0,15.0,41.0,0.0,0.0,2.0,0.0,0.0,1.0,50.0,21.0,0.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,8.0,58.0,1.0,0.0,314.0,0.0,981
17031283800,0.0,99.0,294.0,66.0,3.0,185.0,0.0,43.0,39.0,3.0,5.0,3.0,0.0,1.0,0.0,74.0,24.0,0.0,0.0,1.0,5.0,0.0,106.0,0.0,0.0,12.0,65.0,4.0,1.0,344.0,8.0,1385
17031290900,13.0,325.0,1378.0,297.0,19.0,592.0,0.0,53.0,79.0,42.0,9.0,8.0,3.0,6.0,6.0,247.0,1215.0,0.0,0.0,1.0,37.0,0.0,331.0,77.0,0.0,31.0,206.0,13.0,4.0,714.0,79.0,5785
17031291200,4.0,274.0,831.0,246.0,11.0,362.0,0.0,68.0,37.0,27.0,6.0,2.0,2.0,2.0,4.0,125.0,725.0,0.0,0.0,0.0,20.0,0.0,223.0,3.0,0.0,25.0,133.0,7.0,1.0,385.0,43.0,3566
17031291600,0.0,35.0,124.0,25.0,3.0,86.0,0.0,11.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,52.0,47.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,16.0,22.0,3.0,0.0,74.0,4.0,555
17031292200,14.0,229.0,800.0,263.0,14.0,368.0,0.0,50.0,39.0,22.0,5.0,9.0,2.0,0.0,6.0,127.0,514.0,0.0,0.0,0.0,20.0,0.0,183.0,4.0,0.0,29.0,139.0,10.0,0.0,431.0,42.0,3320
17031292400,3.0,174.0,607.0,159.0,14.0,305.0,0.0,28.0,35.0,18.0,4.0,5.0,1.0,1.0,1.0,115.0,351.0,0.0,0.0,0.0,13.0,0.0,182.0,6.0,0.0,10.0,142.0,6.0,1.0,379.0,45.0,2605
17031292500,10.0,256.0,836.0,177.0,20.0,352.0,0.0,59.0,136.0,14.0,9.0,8.0,3.0,1.0,5.0,180.0,518.0,0.0,0.0,0.0,16.0,0.0,212.0,20.0,0.0,20.0,239.0,7.0,1.0,512.0,39.0,3650
17031300500,3.0,60.0,240.0,69.0,2.0,125.0,0.0,18.0,21.0,2.0,8.0,1.0,0.0,1.0,2.0,73.0,129.0,0.0,0.0,0.0,8.0,0.0,97.0,1.0,0.0,13.0,78.0,4.0,0.0,180.0,14.0,1149
17031300600,4.0,108.0,303.0,96.0,7.0,213.0,0.0,25.0,22.0,6.0,1.0,3.0,2.0,0.0,3.0,107.0,119.0,0.0,0.0,0.0,14.0,0.0,122.0,2.0,0.0,28.0,81.0,10.0,1.0,186.0,11.0,1474
17031300700,7.0,122.0,460.0,124.0,13.0,279.0,0.0,31.0,21.0,1.0,2.0,7.0,1.0,2.0,20.0,123.0,304.0,0.0,0.0,0.0,24.0,0.0,161.0,5.0,0.0,95.0,84.0,13.0,1.0,242.0,37.0,2179
17031300800,6.0,174.0,507.0,74.0,12.0,272.0,0.0,24.0,39.0,0.0,2.0,11.0,2.0,3.0,16.0,137.0,318.0,0.0,0.0,0.0,21.0,0.0,164.0,9.0,0.0,110.0,78.0,7.0,0.0,308.0,28.0,2322
17031300900,5.0,163.0,552.0,107.0,8.0,274.0,0.0,52.0,41.0,0.0,6.0,6.0,3.0,1.0,25.0,166.0,294.0,0.0,0.0,0.0,14.0,0.0,189.0,91.0,0.0,84.0,102.0,10.0,2.0,347.0,24.0,2566
17031301100,1.0,77.0,300.0,65.0,3.0,146.0,0.0,20.0,14.0,0.0,2.0,1.0,1.0,2.0,20.0,63.0,123.0,0.0,0.0,0.0,13.0,0.0,90.0,1.0,0.0,47.0,19.0,8.0,1.0,121.0,30.0,1168
17031301200,4.0,138.0,367.0,82.0,7.0,213.0,0.0,29.0,41.0,0.0,6.0,6.0,1.0,0.0,6.0,101.0,142.0,0.0,0.0,0.0,21.0,0.0,134.0,91.0,0.0,71.0,41.0,10.0,0.0,282.0,34.0,1827
17031301600,3.0,76.0,316.0,87.0,5.0,179.0,0.0,15.0,24.0,0.0,7.0,2.0,7.0,1.0,14.0,137.0,197.0,0.0,0.0,0.0,11.0,0.0,165.0,0.0,0.0,60.0,62.0,13.0,3.0,202.0,16.0,1602
17031301701,0.0,74.0,267.0,88.0,4.0,178.0,0.0,19.0,49.0,0.0,2.0,3.0,4.0,0.0,10.0,97.0,75.0,0.0,0.0,0.0,9.0,0.0,161.0,1.0,0.0,60.0,99.0,3.0,1.0,209.0,13.0,1426
17031301702,2.0,86.0,217.0,84.0,2.0,186.0,0.0,18.0,19.0,0.0,5.0,0.0,1.0,0.0,7.0,130.0,73.0,0.0,0.0,1.0,10.0,0.0,122.0,0.0,0.0,77.0,50.0,4.0,1.0,138.0,26.0,1259
17031301801,5.0,69.0,235.0,87.0,7.0,177.0,0.0,22.0,37.0,1.0,12.0,2.0,0.0,1.0,4.0,119.0,79.0,0.0,0.0,0.0,12.0,0.0,166.0,0.0,0.0,18.0,44.0,6.0,2.0,198.0,14.0,1317
17031301802,3.0,149.0,387.0,115.0,9.0,245.0,1.0,36.0,58.0,0.0,7.0,4.0,5.0,1.0,19.0,134.0,154.0,0.0,0.0,0.0,8.0,0.0,152.0,10.0,0.0,61.0,141.0,11.0,2.0,410.0,21.0,2143
17031301803,2.0,119.0,326.0,98.0,8.0,243.0,0.0,22.0,17.0,1.0,2.0,3.0,3.0,2.0,6.0,138.0,159.0,0.0,0.0,0.0,14.0,0.0,156.0,3.0,0.0,54.0,73.0,11.0,1.0,220.0,20.0,1701
17031310200,0.0,44.0,123.0,53.0,2.0,134.0,0.0,26.0,29.0,1.0,2.0,1.0,1.0,0.0,2.0,140.0,39.0,0.0,0.0,0.0,9.0,0.0,42.0,1.0,0.0,7.0,10.0,2.0,1.0,183.0,7.0,859
17031310300,2.0,45.0,112.0,70.0,3.0,177.0,0.0,14.0,33.0,0.0,3.0,2.0,0.0,1.0,3.0,106.0,70.0,0.0,0.0,1.0,4.0,0.0,61.0,1.0,0.0,16.0,18.0,1.0,0.0,270.0,7.0,1020
17031310400,1.0,37.0,104.0,19.0,1.0,90.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,72.0,0.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,18.0,7.0,3.0,0.0,73.0,8.0,531
17031310500,1.0,62.0,116.0,23.0,0.0,122.0,0.0,9.0,17.0,0.0,1.0,3.0,0.0,0.0,1.0,40.0,84.0,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,33.0,5.0,1.0,0.0,101.0,15.0,676
17031310600,4.0,200.0,402.0,146.0,8.0,320.0,1.0,62.0,50.0,1.0,5.0,8.0,0.0,2.0,25.0,167.0,222.0,0.0,0.0,0.0,20.0,0.0,163.0,12.0,0.0,97.0,47.0,13.0,1.0,400.0,33.0,2409
17031310700,0.0,62.0,163.0,30.0,5.0,84.0,0.0,28.0,13.0,0.0,0.0,1.0,3.0,1.0,1.0,32.0,58.0,0.0,0.0,0.0,3.0,0.0,37.0,10.0,0.0,36.0,15.0,1.0,1.0,85.0,12.0,681
17031310800,8.0,121.0,352.0,93.0,5.0,231.0,0.0,44.0,50.0,0.0,2.0,1.0,3.0,0.0,19.0,103.0,154.0,0.0,0.0,0.0,4.0,0.0,107.0,11.0,0.0,47.0,69.0,10.0,0.0,317.0,29.0,1780
17031310900,3.0,179.0,416.0,112.0,10.0,360.0,0.0,51.0,56.0,0.0,5.0,5.0,3.0,3.0,7.0,109.0,186.0,0.0,0.0,2.0,24.0,0.0,131.0,0.0,0.0,72.0,62.0,12.0,2.0,423.0,29.0,2262
17031320100,0.0,241.0,636.0,95.0,21.0,366.0,0.0,390.0,840.0,1.0,0.0,9.0,4.0,3.0,19.0,95.0,291.0,0.0,0.0,1.0,16.0,2.0,276.0,129.0,0.0,67.0,219.0,25.0,9.0,5536.0,7.0,9298
17031320400,1.0,207.0,459.0,48.0,15.0,200.0,0.0,293.0,585.0,0.0,1.0,8.0,3.0,0.0,13.0,61.0,233.0,0.0,0.0,1.0,1.0,0.0,180.0,59.0,2.0,67.0,176.0,19.0,2.0,2916.0,12.0,5562
17031320600,0.0,75.0,229.0,45.0,12.0,157.0,0.0,83.0,176.0,0.0,0.0,3.0,1.0,0.0,5.0,78.0,61.0,0.0,0.0,0.0,0.0,0.0,108.0,49.0,0.0,19.0,47.0,6.0,0.0,978.0,1.0,2133
17031330100,4.0,355.0,834.0,233.0,19.0,530.0,0.0,441.0,574.0,5.0,1.0,8.0,1.0,2.0,12.0,226.0,276.0,0.0,0.0,1.0,26.0,0.0,431.0,4.0,0.0,38.0,176.0,16.0,9.0,2641.0,19.0,6882
17031330200,1.0,105.0,239.0,57.0,4.0,166.0,0.0,93.0,120.0,1.0,3.0,7.0,1.0,2.0,2.0,60.0,167.0,0.0,0.0,0.0,13.0,0.0,111.0,0.0,0.0,11.0,61.0,4.0,2.0,580.0,4.0,1814
17031340300,0.0,16.0,31.0,39.0,0.0,71.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,0.0,0.0,0.0,3.0,0.0,25.0,1.0,0.0,1.0,16.0,2.0,0.0,83.0,1.0,350
17031340400,2.0,37.0,60.0,58.0,1.0,107.0,0.0,14.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,141.0,17.0,0.0,0.0,0.0,1.0,0.0,31.0,5.0,0.0,0.0,25.0,1.0,3.0,191.0,1.0,715
17031340500,1.0,37.0,138.0,39.0,1.0,145.0,0.0,32.0,270.0,0.0,0.0,3.0,0.0,0.0,2.0,78.0,94.0,0.0,0.0,0.0,3.0,0.0,63.0,1.0,1.0,7.0,79.0,4.0,1.0,249.0,3.0,1251
17031340600,0.0,126.0,453.0,17.0,3.0,136.0,0.0,134.0,73.0,0.0,2.0,6.0,2.0,2.0,2.0,46.0,140.0,0.0,0.0,0.0,12.0,0.0,82.0,1.0,0.0,13.0,47.0,4.0,1.0,256.0,26.0,1584
17031350100,0.0,8.0,53.0,17.0,1.0,56.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,2.0,13.0,0.0,0.0,164.0,1.0,428
17031350400,1.0,90.0,214.0,13.0,4.0,42.0,0.0,238.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,270.0,0.0,0.0,0.0,4.0,0.0,36.0,3.0,0.0,2.0,18.0,3.0,2.0,107.0,8.0,1094
17031351000,0.0,104.0,261.0,32.0,3.0,136.0,0.0,23.0,72.0,3.0,0.0,1.0,0.0,2.0,0.0,82.0,90.0,0.0,0.0,0.0,11.0,0.0,135.0,0.0,0.0,3.0,72.0,3.0,2.0,570.0,3.0,1608
17031351100,0.0,167.0,432.0,69.0,6.0,164.0,0.0,274.0,27.0,9.0,0.0,2.0,1.0,0.0,0.0,65.0,427.0,0.0,0.0,0.0,11.0,0.0,176.0,1.0,0.0,7.0,40.0,3.0,1.0,243.0,14.0,2139
17031351400,2.0,138.0,348.0,93.0,7.0,191.0,0.0,79.0,29.0,4.0,1.0,4.0,6.0,3.0,2.0,69.0,267.0,0.0,0.0,0.0,9.0,0.0,157.0,0.0,0.0,7.0,71.0,3.0,1.0,296.0,15.0,1802
17031351500,0.0,23.0,87.0,27.0,0.0,60.0,0.0,15.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,20.0,15.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,4.0,31.0,3.0,1.0,121.0,2.0,457
17031360200,0.0,72.0,248.0,50.0,8.0,131.0,0.0,56.0,21.0,5.0,1.0,0.0,1.0,0.0,0.0,26.0,159.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,0.0,10.0,45.0,4.0,0.0,148.0,11.0,1089
17031380100,2.0,153.0,329.0,113.0,7.0,204.0,0.0,87.0,32.0,26.0,2.0,1.0,1.0,0.0,0.0,66.0,245.0,0.0,0.0,1.0,10.0,0.0,125.0,1.0,0.0,4.0,62.0,4.0,2.0,268.0,16.0,1761
17031380200,1.0,42.0,139.0,68.0,2.0,106.0,0.0,24.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,52.0,44.0,0.0,0.0,0.0,6.0,0.0,87.0,0.0,0.0,4.0,23.0,1.0,0.0,215.0,6.0,853
17031380500,0.0,75.0,177.0,59.0,3.0,83.0,0.0,13.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,18.0,17.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,1.0,25.0,2.0,1.0,118.0,3.0,667
17031380700,0.0,85.0,282.0,73.0,1.0,134.0,0.0,25.0,19.0,4.0,1.0,1.0,0.0,3.0,0.0,65.0,87.0,0.0,0.0,0.0,10.0,0.0,89.0,3.0,0.0,5.0,36.0,6.0,0.0,162.0,9.0,1100
17031381200,0.0,136.0,387.0,123.0,12.0,194.0,0.0,39.0,44.0,1.0,5.0,3.0,2.0,2.0,4.0,107.0,153.0,0.0,0.0,0.0,6.0,0.0,159.0,7.0,0.0,5.0,71.0,6.0,3.0,297.0,23.0,1789
17031381400,2.0,190.0,601.0,130.0,14.0,227.0,0.0,81.0,70.0,4.0,5.0,12.0,1.0,2.0,3.0,119.0,358.0,0.0,0.0,0.0,9.0,0.0,136.0,94.0,1.0,19.0,149.0,9.0,0.0,366.0,26.0,2628
17031381500,0.0,21.0,98.0,31.0,1.0,46.0,0.0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,32.0,100.0,0.0,0.0,0.0,3.0,0.0,27.0,12.0,0.0,3.0,36.0,1.0,0.0,74.0,6.0,528
17031381700,0.0,29.0,68.0,0.0,0.0,21.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,17.0,3.0,0.0,30.0,0.0,200
17031381800,0.0,200.0,503.0,131.0,10.0,196.0,0.0,54.0,35.0,0.0,7.0,7.0,0.0,2.0,2.0,74.0,192.0,0.0,0.0,0.0,17.0,0.0,88.0,214.0,0.0,20.0,120.0,7.0,0.0,401.0,22.0,2302
17031381900,2.0,93.0,216.0,62.0,1.0,143.0,0.0,38.0,16.0,5.0,2.0,0.0,1.0,1.0,0.0,71.0,55.0,0.0,0.0,0.0,8.0,0.0,85.0,2.0,0.0,4.0,30.0,4.0,1.0,202.0,17.0,1059
