"GEOID","Region","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"13063040202","Atlanta",2016,574,311,71,2.52,2.19
"13063040203","Atlanta",2016,1081,621,95,2.67,1.56
"13063040204","Atlanta",2016,1238,548,100,2.06,1.43
"13063040302","Atlanta",2016,1016,517,125,2.37,2.18
"13063040303","Atlanta",2016,1181,462,96,1.82,1.44
"13063040306","Atlanta",2016,1250,710,88,2.64,1.25
"13063040307","Atlanta",2016,377,94,31,1.16,1.46
"13063040308","Atlanta",2016,1047,285,50,1.27,0.85
"13063040407","Atlanta",2016,440,120,33,1.27,1.33
"13063040408","Atlanta",2016,1694,684,99,1.88,1.04
"13063040409","Atlanta",2016,723,292,65,1.88,1.59
"13063040410","Atlanta",2016,823,327,88,1.85,1.9
"13063040411","Atlanta",2016,759,271,88,1.66,2.06
"13063040412","Atlanta",2016,1840,821,145,2.07,1.4
"13063040413","Atlanta",2016,656,250,81,1.77,2.19
"13063040414","Atlanta",2016,329,130,15,1.84,0.81
"13063040415","Atlanta",2016,1851,836,147,2.1,1.41
"13063040416","Atlanta",2016,459,175,46,1.77,1.78
"13063040417","Atlanta",2016,1685,817,170,2.25,1.79
"13063040509","Atlanta",2016,467,143,37,1.42,1.41
"13063040510","Atlanta",2016,550,506,114,4.28,3.68
"13063040512","Atlanta",2016,844,411,126,2.26,2.65
"13063040513","Atlanta",2016,337,93,27,1.28,1.42
"13063040514","Atlanta",2016,1395,758,120,2.53,1.53
"13063040515","Atlanta",2016,1090,546,109,2.33,1.77
"13063040516","Atlanta",2016,889,421,106,2.2,2.12
"13063040518","Atlanta",2016,824,410,118,2.31,2.54
"13063040519","Atlanta",2016,2006,567,133,1.31,1.18
"13063040520","Atlanta",2016,1404,727,128,2.41,1.62
"13063040521","Atlanta",2016,417,148,28,1.65,1.19
"13063040522","Atlanta",2016,1138,407,109,1.66,1.7
"13063040523","Atlanta",2016,649,204,40,1.46,1.09
"13063040524","Atlanta",2016,1172,547,102,2.17,1.54
"13063040525","Atlanta",2016,275,157,33,2.65,2.13
"13063040526","Atlanta",2016,989,443,113,2.08,2.03
"13063040606","Atlanta",2016,293,132,32,2.09,1.94
"13063040608","Atlanta",2016,1001,247,76,1.15,1.35
"13063040609","Atlanta",2016,1037,342,63,1.53,1.08
"13063040611","Atlanta",2016,1725,922,178,2.48,1.83
"13063040612","Atlanta",2016,955,275,52,1.34,0.97
"13063040613","Atlanta",2016,722,177,52,1.14,1.28
"13063040614","Atlanta",2016,383,65,24,0.79,1.11
"13063040615","Atlanta",2016,147,39,8,1.23,0.97
"13063040616","Atlanta",2016,2164,898,156,1.93,1.28
"13063040617","Atlanta",2016,147,177,24,5.6,2.9
"13063040619","Atlanta",2016,376,56,16,0.69,0.75
"13063040620","Atlanta",2016,202,63,18,1.45,1.58
"13063040621","Atlanta",2016,900,414,93,2.14,1.83
"13063040622","Atlanta",2016,639,329,81,2.39,2.25
"13063980000","Atlanta",2016,0,0,0,NA,NA
"13067030101","Atlanta",2016,453,112,32,1.15,1.25
"13067030103","Atlanta",2016,640,72,33,0.52,0.91
"13067030104","Atlanta",2016,717,54,19,0.35,0.47
"13067030106","Atlanta",2016,1288,178,56,0.64,0.77
"13067030107","Atlanta",2016,243,28,11,0.54,0.8
"13067030209","Atlanta",2016,305,19,6,0.29,0.35
"13067030214","Atlanta",2016,565,40,15,0.33,0.47
"13067030215","Atlanta",2016,649,239,30,1.71,0.82
"13067030218","Atlanta",2016,131,15,5,0.53,0.68
"13067030219","Atlanta",2016,229,32,8,0.65,0.62
"13067030220","Atlanta",2016,83,15,6,NA,NA
"13067030222","Atlanta",2016,253,15,6,0.28,0.42
"13067030223","Atlanta",2016,1151,113,33,0.46,0.51
"13067030224","Atlanta",2016,508,77,19,0.7,0.66
"13067030226","Atlanta",2016,1316,263,68,0.93,0.92
"13067030227","Atlanta",2016,1268,156,32,0.57,0.45
"13067030228","Atlanta",2016,2292,631,176,1.28,1.36
"13067030229","Atlanta",2016,409,44,30,0.5,1.3
"13067030230","Atlanta",2016,2956,323,69,0.51,0.41
"13067030231","Atlanta",2016,243,16,6,0.31,0.44
"13067030232","Atlanta",2016,233,39,13,0.78,0.99
"13067030233","Atlanta",2016,115,8,2,0.32,0.31
"13067030234","Atlanta",2016,172,21,8,0.57,0.83
"13067030235","Atlanta",2016,94,11,3,NA,NA
"13067030236","Atlanta",2016,94,6,4,NA,NA
"13067030238","Atlanta",2016,170,14,4,0.38,0.42
"13067030239","Atlanta",2016,215,8,5,0.17,0.41
"13067030310","Atlanta",2016,707,61,21,0.4,0.53
"13067030311","Atlanta",2016,299,54,14,0.84,0.83
"13067030312","Atlanta",2016,451,30,10,0.31,0.39
"13067030313","Atlanta",2016,539,43,17,0.37,0.56
"13067030314","Atlanta",2016,342,18,5,0.24,0.26
"13067030318","Atlanta",2016,220,11,1,0.23,0.08
"13067030319","Atlanta",2016,259,14,7,0.25,0.48
"13067030320","Atlanta",2016,1420,159,39,0.52,0.49
"13067030322","Atlanta",2016,145,13,7,0.42,0.86
"13067030324","Atlanta",2016,150,14,3,0.43,0.35
"13067030326","Atlanta",2016,143,7,4,0.23,0.5
"13067030327","Atlanta",2016,211,7,3,0.15,0.25
"13067030328","Atlanta",2016,202,10,3,0.23,0.26
"13067030329","Atlanta",2016,182,6,5,0.15,0.49
"13067030330","Atlanta",2016,230,12,6,0.24,0.46
"13067030331","Atlanta",2016,182,4,0,0.1,0
"13067030332","Atlanta",2016,164,7,3,0.2,0.32
"13067030333","Atlanta",2016,216,9,5,0.19,0.41
"13067030334","Atlanta",2016,142,5,0,0.16,0
"13067030335","Atlanta",2016,110,5,0,0.21,0
"13067030336","Atlanta",2016,127,9,3,0.33,0.42
"13067030337","Atlanta",2016,184,3,0,0.08,0
"13067030339","Atlanta",2016,3085,312,82,0.47,0.47
"13067030340","Atlanta",2016,57,6,4,NA,NA
"13067030341","Atlanta",2016,193,18,4,0.43,0.37
"13067030342","Atlanta",2016,126,3,1,0.11,0.14
"13067030343","Atlanta",2016,56,2,0,NA,NA
"13067030344","Atlanta",2016,1644,398,123,1.13,1.33
"13067030345","Atlanta",2016,2148,394,135,0.85,1.12
"13067030405","Atlanta",2016,1741,470,176,1.26,1.79
"13067030407","Atlanta",2016,555,31,15,0.26,0.48
"13067030408","Atlanta",2016,712,75,26,0.49,0.65
"13067030409","Atlanta",2016,133,9,6,0.31,0.8
"13067030410","Atlanta",2016,1331,245,47,0.86,0.63
"13067030411","Atlanta",2016,1611,302,86,0.87,0.95
"13067030412","Atlanta",2016,1391,450,114,1.5,1.45
"13067030413","Atlanta",2016,2233,555,125,1.16,0.99
"13067030414","Atlanta",2016,1405,495,135,1.64,1.7
"13067030502","Atlanta",2016,499,58,16,0.54,0.57
"13067030504","Atlanta",2016,750,65,24,0.4,0.57
"13067030505","Atlanta",2016,2773,252,78,0.42,0.5
"13067030506","Atlanta",2016,1246,210,62,0.78,0.88
"13067030507","Atlanta",2016,359,30,13,0.39,0.64
"13067030601","Atlanta",2016,3608,555,134,0.72,0.66
"13067030602","Atlanta",2016,1259,33,23,0.12,0.32
"13067030700","Atlanta",2016,1066,107,46,0.47,0.77
"13067030800","Atlanta",2016,1036,99,36,0.44,0.62
"13067030901","Atlanta",2016,1161,142,55,0.57,0.84
"13067030902","Atlanta",2016,1565,208,78,0.62,0.88
"13067030904","Atlanta",2016,1395,306,129,1.02,1.64
"13067030905","Atlanta",2016,500,249,48,2.32,1.7
"13067031001","Atlanta",2016,1180,231,98,0.91,1.47
"13067031002","Atlanta",2016,2233,519,156,1.08,1.24
"13067031004","Atlanta",2016,1461,299,123,0.95,1.49
"13067031005","Atlanta",2016,566,48,25,0.39,0.78
"13067031101","Atlanta",2016,1225,210,93,0.8,1.35
"13067031106","Atlanta",2016,903,190,33,0.98,0.65
"13067031108","Atlanta",2016,1661,134,52,0.38,0.56
"13067031110","Atlanta",2016,596,86,31,0.67,0.92
"13067031111","Atlanta",2016,558,135,29,1.12,0.92
"13067031112","Atlanta",2016,768,111,43,0.67,0.99
"13067031113","Atlanta",2016,713,232,117,1.51,2.91
"13067031114","Atlanta",2016,2988,502,156,0.78,0.93
"13067031115","Atlanta",2016,506,85,39,0.78,1.37
"13067031116","Atlanta",2016,796,142,59,0.83,1.31
"13067031117","Atlanta",2016,354,116,52,1.52,2.61
"13067031118","Atlanta",2016,953,161,28,0.79,0.52
"13067031205","Atlanta",2016,1690,353,60,0.97,0.63
"13067031206","Atlanta",2016,2734,451,78,0.77,0.51
"13067031207","Atlanta",2016,1727,351,89,0.94,0.91
"13067031208","Atlanta",2016,2651,319,59,0.56,0.39
"13067031209","Atlanta",2016,286,9,4,0.15,0.25
"13067031211","Atlanta",2016,2399,263,58,0.51,0.43
"13067031212","Atlanta",2016,78,1,1,NA,NA
"13067031306","Atlanta",2016,605,114,46,0.88,1.35
"13067031307","Atlanta",2016,433,50,19,0.54,0.78
"13067031308","Atlanta",2016,719,107,40,0.69,0.99
"13067031309","Atlanta",2016,707,133,49,0.87,1.23
"13067031310","Atlanta",2016,1947,1140,260,2.72,2.37
"13067031311","Atlanta",2016,2042,1014,342,2.31,2.97
"13067031312","Atlanta",2016,850,283,68,1.55,1.42
"13067031313","Atlanta",2016,592,86,17,0.68,0.51
"13067031404","Atlanta",2016,436,195,51,2.08,2.08
"13067031405","Atlanta",2016,843,121,52,0.67,1.09
"13067031406","Atlanta",2016,2289,456,123,0.93,0.95
"13067031408","Atlanta",2016,710,153,57,1,1.42
"13067031409","Atlanta",2016,566,81,42,0.67,1.32
"13067031503","Atlanta",2016,765,138,49,0.84,1.14
"13067031505","Atlanta",2016,464,98,35,0.98,1.34
"13067031506","Atlanta",2016,433,52,18,0.56,0.74
"13067031507","Atlanta",2016,302,57,30,0.88,1.76
"13067031508","Atlanta",2016,274,48,17,0.81,1.1
"13067031509","Atlanta",2016,460,114,27,1.15,1.04
"13089020100","Atlanta",2016,174,8,3,0.21,0.31
"13089020200","Atlanta",2016,627,21,11,0.16,0.31
"13089020300","Atlanta",2016,459,14,0,0.14,0
"13089020400","Atlanta",2016,599,18,6,0.14,0.18
"13089020500","Atlanta",2016,867,91,23,0.49,0.47
"13089020600","Atlanta",2016,560,63,21,0.52,0.67
"13089020700","Atlanta",2016,568,36,15,0.29,0.47
"13089020801","Atlanta",2016,223,13,1,0.27,0.08
"13089020802","Atlanta",2016,869,91,17,0.49,0.35
"13089020900","Atlanta",2016,1022,115,26,0.52,0.45
"13089021101","Atlanta",2016,134,5,2,0.17,0.26
"13089021102","Atlanta",2016,1399,164,44,0.54,0.56
"13089021202","Atlanta",2016,872,82,28,0.44,0.57
"13089021204","Atlanta",2016,1036,31,8,0.14,0.14
"13089021208","Atlanta",2016,688,51,13,0.34,0.34
"13089021209","Atlanta",2016,1887,95,28,0.23,0.26
"13089021210","Atlanta",2016,118,4,1,0.16,0.15
"13089021211","Atlanta",2016,140,5,0,0.17,0
"13089021213","Atlanta",2016,57,2,1,NA,NA
"13089021214","Atlanta",2016,71,9,0,NA,NA
"13089021215","Atlanta",2016,2252,257,74,0.53,0.58
"13089021216","Atlanta",2016,3544,417,65,0.55,0.33
"13089021217","Atlanta",2016,388,45,8,0.54,0.37
"13089021218","Atlanta",2016,2722,331,82,0.57,0.53
"13089021301","Atlanta",2016,1488,269,45,0.84,0.54
"13089021303","Atlanta",2016,1261,153,29,0.56,0.41
"13089021305","Atlanta",2016,1032,250,39,1.13,0.67
"13089021306","Atlanta",2016,1465,312,65,0.99,0.79
"13089021307","Atlanta",2016,643,67,9,0.48,0.25
"13089021308","Atlanta",2016,827,86,23,0.48,0.49
"13089021405","Atlanta",2016,700,23,10,0.15,0.25
"13089021409","Atlanta",2016,982,80,26,0.38,0.47
"13089021410","Atlanta",2016,1347,186,21,0.64,0.28
"13089021411","Atlanta",2016,1197,35,2,0.14,0.03
"13089021412","Atlanta",2016,642,23,5,0.17,0.14
"13089021413","Atlanta",2016,1183,119,17,0.47,0.25
"13089021414","Atlanta",2016,1566,332,60,0.99,0.68
"13089021415","Atlanta",2016,1172,112,20,0.44,0.3
"13089021416","Atlanta",2016,706,33,1,0.22,0.03
"13089021417","Atlanta",2016,1801,144,12,0.37,0.12
"13089021502","Atlanta",2016,1496,149,41,0.46,0.49
"13089021503","Atlanta",2016,1085,169,34,0.72,0.56
"13089021504","Atlanta",2016,2202,88,15,0.19,0.12
"13089021602","Atlanta",2016,977,33,4,0.16,0.07
"13089021603","Atlanta",2016,2058,78,34,0.18,0.29
"13089021604","Atlanta",2016,98,25,6,NA,NA
"13089021605","Atlanta",2016,1583,192,36,0.56,0.4
"13089021703","Atlanta",2016,237,2,2,0.04,0.15
"13089021704","Atlanta",2016,636,62,13,0.45,0.36
"13089021705","Atlanta",2016,1508,451,75,1.39,0.88
"13089021706","Atlanta",2016,1256,250,59,0.93,0.83
"13089021805","Atlanta",2016,792,229,40,1.34,0.9
"13089021806","Atlanta",2016,1217,216,43,0.83,0.63
"13089021808","Atlanta",2016,565,128,40,1.05,1.26
"13089021809","Atlanta",2016,349,23,8,0.31,0.41
"13089021810","Atlanta",2016,849,129,27,0.71,0.56
"13089021812","Atlanta",2016,303,15,7,0.23,0.41
"13089021813","Atlanta",2016,1106,279,48,1.17,0.77
"13089021814","Atlanta",2016,1751,710,135,1.89,1.37
"13089021906","Atlanta",2016,847,483,107,2.65,2.24
"13089021907","Atlanta",2016,1165,290,94,1.16,1.43
"13089021908","Atlanta",2016,1459,434,137,1.38,1.67
"13089021909","Atlanta",2016,1414,917,225,3.01,2.82
"13089021910","Atlanta",2016,881,300,89,1.58,1.79
"13089021911","Atlanta",2016,956,370,106,1.8,1.97
"13089021912","Atlanta",2016,47,4,1,NA,NA
"13089021913","Atlanta",2016,1928,981,318,2.37,2.93
"13089022001","Atlanta",2016,760,89,15,0.54,0.35
"13089022004","Atlanta",2016,574,175,38,1.42,1.17
"13089022005","Atlanta",2016,1008,177,47,0.82,0.83
"13089022007","Atlanta",2016,1211,219,34,0.84,0.5
"13089022008","Atlanta",2016,1978,169,45,0.4,0.4
"13089022009","Atlanta",2016,2143,694,160,1.51,1.32
"13089022010","Atlanta",2016,323,9,0,0.13,0
"13089022100","Atlanta",2016,806,132,31,0.76,0.68
"13089022203","Atlanta",2016,1078,60,16,0.26,0.26
"13089022204","Atlanta",2016,1911,225,48,0.55,0.45
"13089022301","Atlanta",2016,1288,39,7,0.14,0.1
"13089022302","Atlanta",2016,1139,41,10,0.17,0.16
"13089022401","Atlanta",2016,1274,39,9,0.14,0.13
"13089022402","Atlanta",2016,1341,22,12,0.08,0.16
"13089022403","Atlanta",2016,407,11,2,0.13,0.09
"13089022500","Atlanta",2016,1165,64,23,0.26,0.35
"13089022600","Atlanta",2016,1587,57,11,0.17,0.12
"13089022700","Atlanta",2016,641,12,7,0.09,0.19
"13089022800","Atlanta",2016,515,10,2,0.09,0.07
"13089022900","Atlanta",2016,521,25,4,0.22,0.14
"13089023000","Atlanta",2016,351,30,1,0.4,0.05
"13089023101","Atlanta",2016,867,251,92,1.35,1.88
"13089023102","Atlanta",2016,904,255,85,1.31,1.67
"13089023107","Atlanta",2016,829,191,80,1.07,1.71
"13089023108","Atlanta",2016,1099,422,156,1.79,2.52
"13089023111","Atlanta",2016,113,48,20,1.97,3.14
"13089023112","Atlanta",2016,1479,692,318,2.18,3.81
"13089023113","Atlanta",2016,1076,398,126,1.72,2.08
"13089023114","Atlanta",2016,202,38,20,0.87,1.76
"13089023115","Atlanta",2016,7,0,0,NA,NA
"13089023204","Atlanta",2016,458,128,59,1.3,2.29
"13089023206","Atlanta",2016,831,251,85,1.4,1.81
"13089023208","Atlanta",2016,792,424,102,2.49,2.28
"13089023209","Atlanta",2016,406,151,33,1.73,1.44
"13089023210","Atlanta",2016,1377,902,221,3.05,2.85
"13089023211","Atlanta",2016,487,299,112,2.85,4.08
"13089023212","Atlanta",2016,489,237,61,2.25,2.21
"13089023213","Atlanta",2016,1130,264,81,1.09,1.27
"13089023214","Atlanta",2016,1388,874,181,2.93,2.31
"13089023303","Atlanta",2016,1056,296,89,1.3,1.5
"13089023306","Atlanta",2016,348,157,50,2.1,2.55
"13089023309","Atlanta",2016,1428,534,164,1.74,2.04
"13089023310","Atlanta",2016,3379,1272,344,1.75,1.81
"13089023311","Atlanta",2016,203,99,32,2.27,2.8
"13089023312","Atlanta",2016,637,262,60,1.91,1.67
"13089023313","Atlanta",2016,437,184,51,1.96,2.07
"13089023314","Atlanta",2016,593,167,64,1.31,1.91
"13089023315","Atlanta",2016,281,111,31,1.84,1.96
"13089023316","Atlanta",2016,701,312,62,2.07,1.57
"13089023410","Atlanta",2016,1122,577,210,2.39,3.32
"13089023411","Atlanta",2016,484,123,44,1.18,1.61
"13089023412","Atlanta",2016,694,176,71,1.18,1.82
"13089023413","Atlanta",2016,215,67,24,1.45,1.98
"13089023414","Atlanta",2016,647,302,99,2.17,2.71
"13089023416","Atlanta",2016,893,170,42,0.89,0.83
"13089023418","Atlanta",2016,3096,1373,294,2.06,1.68
"13089023419","Atlanta",2016,519,167,62,1.5,2.12
"13089023421","Atlanta",2016,1426,939,267,3.06,3.32
"13089023422","Atlanta",2016,349,184,59,2.45,3
"13089023423","Atlanta",2016,1144,164,44,0.67,0.68
"13089023424","Atlanta",2016,283,90,31,1.48,1.94
"13089023425","Atlanta",2016,713,207,46,1.35,1.14
"13089023426","Atlanta",2016,242,87,29,1.67,2.13
"13089023427","Atlanta",2016,205,74,21,1.68,1.82
"13089023428","Atlanta",2016,2250,1277,372,2.64,2.93
"13089023501","Atlanta",2016,784,251,81,1.49,1.83
"13089023504","Atlanta",2016,810,337,121,1.93,2.65
"13089023505","Atlanta",2016,319,89,31,1.3,1.72
"13089023506","Atlanta",2016,767,267,111,1.62,2.57
"13089023507","Atlanta",2016,479,161,71,1.56,2.63
"13089023601","Atlanta",2016,377,70,20,0.86,0.94
"13089023602","Atlanta",2016,368,60,24,0.76,1.16
"13089023603","Atlanta",2016,696,190,82,1.27,2.09
"13089023700","Atlanta",2016,1420,245,63,0.8,0.79
"13089023801","Atlanta",2016,526,125,39,1.1,1.32
"13089023802","Atlanta",2016,641,319,103,2.31,2.85
"13089023803","Atlanta",2016,630,105,34,0.77,0.96
"13089980000","Atlanta",2016,0,0,0,NA,NA
"13097080102","Atlanta",2016,1853,240,102,0.6,0.98
"13097080103","Atlanta",2016,2159,311,189,0.67,1.55
"13097080201","Atlanta",2016,550,54,38,0.46,1.23
"13097080202","Atlanta",2016,1549,163,130,0.49,1.49
"13097080301","Atlanta",2016,1532,163,113,0.49,1.31
"13097080303","Atlanta",2016,734,82,66,0.52,1.6
"13097080304","Atlanta",2016,1471,191,121,0.6,1.46
"13097080402","Atlanta",2016,331,43,25,0.6,1.34
"13097080403","Atlanta",2016,277,35,15,0.59,0.96
"13097080404","Atlanta",2016,730,73,54,0.46,1.31
"13097080505","Atlanta",2016,679,80,53,0.55,1.38
"13097080506","Atlanta",2016,380,45,27,0.55,1.26
"13097080507","Atlanta",2016,224,27,22,0.56,1.74
"13097080508","Atlanta",2016,1172,133,87,0.53,1.32
"13097080509","Atlanta",2016,299,30,24,0.47,1.42
"13097080510","Atlanta",2016,493,60,39,0.57,1.4
"13097080511","Atlanta",2016,365,41,31,0.52,1.51
"13097080602","Atlanta",2016,460,54,31,0.55,1.2
"13097080603","Atlanta",2016,638,74,49,0.54,1.36
"13097080604","Atlanta",2016,572,71,63,0.58,1.95
"13113140101","Atlanta",2016,329,56,31,0.79,1.67
"13113140102","Atlanta",2016,234,28,20,0.56,1.52
"13113140203","Atlanta",2016,309,13,11,0.2,0.63
"13113140204","Atlanta",2016,278,62,35,1.04,2.23
"13113140206","Atlanta",2016,428,35,20,0.38,0.83
"13113140207","Atlanta",2016,588,5,4,0.04,0.12
"13113140208","Atlanta",2016,1137,21,14,0.09,0.22
"13113140303","Atlanta",2016,359,10,6,0.13,0.3
"13113140304","Atlanta",2016,399,13,11,0.15,0.49
"13113140305","Atlanta",2016,237,38,15,0.75,1.12
"13113140306","Atlanta",2016,786,28,14,0.17,0.32
"13113140307","Atlanta",2016,71,1,1,NA,NA
"13113140403","Atlanta",2016,185,19,12,0.48,1.15
"13113140404","Atlanta",2016,501,25,14,0.23,0.5
"13113140405","Atlanta",2016,113,9,6,0.37,0.94
"13113140406","Atlanta",2016,438,30,15,0.32,0.61
"13113140407","Atlanta",2016,941,68,39,0.34,0.74
"13113140408","Atlanta",2016,109,6,4,0.26,0.65
"13113140501","Atlanta",2016,149,12,6,0.37,0.71
"13113140502","Atlanta",2016,156,1,1,0.03,0.11
"13121000100","Atlanta",2016,501,60,24,0.56,0.85
"13121000200","Atlanta",2016,1160,36,10,0.14,0.15
"13121000400","Atlanta",2016,478,21,0,0.2,0
"13121000500","Atlanta",2016,1839,221,49,0.56,0.47
"13121000600","Atlanta",2016,2584,253,57,0.46,0.39
"13121000700","Atlanta",2016,147,10,5,0.32,0.6
"13121001001","Atlanta",2016,463,45,19,0.45,0.73
"13121001002","Atlanta",2016,336,131,22,1.81,1.16
"13121001100","Atlanta",2016,1897,50,8,0.12,0.07
"13121001201","Atlanta",2016,1843,122,31,0.31,0.3
"13121001202","Atlanta",2016,1941,185,46,0.44,0.42
"13121001300","Atlanta",2016,1564,84,14,0.25,0.16
"13121001400","Atlanta",2016,971,40,6,0.19,0.11
"13121001500","Atlanta",2016,2000,73,24,0.17,0.21
"13121001600","Atlanta",2016,982,31,12,0.15,0.22
"13121001700","Atlanta",2016,1533,128,40,0.39,0.46
"13121001800","Atlanta",2016,1938,131,35,0.31,0.32
"13121001900","Atlanta",2016,1139,164,38,0.67,0.59
"13121002100","Atlanta",2016,653,69,12,0.49,0.33
"13121002300","Atlanta",2016,467,110,48,1.1,1.82
"13121002400","Atlanta",2016,500,150,61,1.39,2.16
"13121002500","Atlanta",2016,749,245,73,1.52,1.73
"13121002600","Atlanta",2016,434,108,21,1.16,0.86
"13121002800","Atlanta",2016,987,297,77,1.4,1.38
"13121002900","Atlanta",2016,1063,186,35,0.81,0.58
"13121003000","Atlanta",2016,903,33,10,0.17,0.2
"13121003100","Atlanta",2016,479,47,20,0.46,0.74
"13121003200","Atlanta",2016,685,16,2,0.11,0.05
"13121003500","Atlanta",2016,614,113,24,0.86,0.69
"13121003600","Atlanta",2016,700,134,36,0.89,0.91
"13121003700","Atlanta",2016,0,0,0,NA,NA
"13121003800","Atlanta",2016,185,78,30,1.96,2.88
"13121003900","Atlanta",2016,408,150,47,1.71,2.04
"13121004000","Atlanta",2016,460,97,33,0.98,1.27
"13121004100","Atlanta",2016,526,122,36,1.08,1.21
"13121004200","Atlanta",2016,1191,223,46,0.87,0.69
"13121004300","Atlanta",2016,461,140,37,1.41,1.42
"13121004400","Atlanta",2016,1163,206,51,0.82,0.78
"13121004800","Atlanta",2016,583,70,19,0.56,0.58
"13121004900","Atlanta",2016,517,83,20,0.75,0.69
"13121005000","Atlanta",2016,478,125,28,1.22,1.04
"13121005200","Atlanta",2016,775,99,23,0.59,0.53
"13121005300","Atlanta",2016,664,21,3,0.15,0.08
"13121005501","Atlanta",2016,611,64,18,0.49,0.52
"13121005502","Atlanta",2016,940,457,83,2.26,1.57
"13121005700","Atlanta",2016,567,173,47,1.42,1.47
"13121005800","Atlanta",2016,316,163,21,2.4,1.18
"13121006000","Atlanta",2016,827,177,64,1,1.37
"13121006100","Atlanta",2016,638,126,50,0.92,1.39
"13121006200","Atlanta",2016,293,92,43,1.46,2.6
"13121006300","Atlanta",2016,542,128,55,1.1,1.8
"13121006400","Atlanta",2016,308,43,18,0.65,1.04
"13121006500","Atlanta",2016,606,125,42,0.96,1.23
"13121006601","Atlanta",2016,429,128,45,1.39,1.86
"13121006602","Atlanta",2016,303,66,23,1.01,1.35
"13121006700","Atlanta",2016,1037,256,96,1.15,1.64
"13121006801","Atlanta",2016,8,0,0,NA,NA
"13121006802","Atlanta",2016,353,80,34,1.05,1.71
"13121006900","Atlanta",2016,694,63,31,0.42,0.79
"13121007001","Atlanta",2016,721,228,76,1.47,1.87
"13121007002","Atlanta",2016,650,265,75,1.9,2.05
"13121007100","Atlanta",2016,489,147,34,1.4,1.23
"13121007200","Atlanta",2016,307,105,32,1.59,1.85
"13121007300","Atlanta",2016,1967,560,170,1.32,1.53
"13121007400","Atlanta",2016,1029,284,104,1.28,1.79
"13121007500","Atlanta",2016,1256,226,97,0.84,1.37
"13121007602","Atlanta",2016,462,230,80,2.31,3.07
"13121007603","Atlanta",2016,1895,570,240,1.4,2.25
"13121007604","Atlanta",2016,1073,259,77,1.12,1.27
"13121007703","Atlanta",2016,619,276,85,2.07,2.44
"13121007704","Atlanta",2016,1018,570,227,2.6,3.96
"13121007705","Atlanta",2016,1464,391,103,1.24,1.25
"13121007706","Atlanta",2016,2866,1029,288,1.67,1.78
"13121007802","Atlanta",2016,1539,684,141,2.07,1.63
"13121007805","Atlanta",2016,1040,334,81,1.49,1.38
"13121007806","Atlanta",2016,1102,365,114,1.54,1.84
"13121007807","Atlanta",2016,628,115,54,0.85,1.53
"13121007808","Atlanta",2016,1423,252,97,0.82,1.21
"13121007900","Atlanta",2016,443,164,46,1.72,1.84
"13121008000","Atlanta",2016,803,147,45,0.85,0.99
"13121008101","Atlanta",2016,139,32,8,1.07,1.02
"13121008102","Atlanta",2016,1930,532,180,1.28,1.65
"13121008201","Atlanta",2016,1412,320,94,1.05,1.18
"13121008202","Atlanta",2016,367,116,38,1.47,1.84
"13121008301","Atlanta",2016,688,147,63,0.99,1.62
"13121008302","Atlanta",2016,391,71,23,0.84,1.04
"13121008400","Atlanta",2016,878,249,91,1.32,1.84
"13121008500","Atlanta",2016,930,152,54,0.76,1.03
"13121008601","Atlanta",2016,1011,242,81,1.11,1.42
"13121008602","Atlanta",2016,344,141,22,1.91,1.13
"13121008700","Atlanta",2016,1583,271,76,0.8,0.85
"13121008800","Atlanta",2016,724,67,21,0.43,0.51
"13121008902","Atlanta",2016,2605,601,132,1.07,0.9
"13121008903","Atlanta",2016,563,162,49,1.34,1.54
"13121008904","Atlanta",2016,1129,128,26,0.53,0.41
"13121009000","Atlanta",2016,851,68,11,0.37,0.23
"13121009101","Atlanta",2016,2160,110,41,0.24,0.34
"13121009102","Atlanta",2016,1716,645,189,1.75,1.95
"13121009200","Atlanta",2016,3270,412,89,0.59,0.48
