GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031010100,2.0,205.0,621.0,117.0,0.0,16.0,528.0,2.0,88.0,109.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,41.0,175.0,0.0,0.0,0.0,0.0,29.0,0.0,203.0,0.0,0.0,17.0,82.0,5.0,3.0,428.0,43.0,2739
17031010201,2.0,174.0,466.0,114.0,0.0,13.0,317.0,0.0,70.0,103.0,1.0,2.0,0.0,7.0,2.0,1.0,1.0,68.0,73.0,0.0,1.0,0.0,1.0,31.0,0.0,148.0,0.0,0.0,9.0,69.0,16.0,0.0,416.0,17.0,2122
17031010202,0.0,214.0,426.0,53.0,0.0,13.0,196.0,0.0,196.0,155.0,0.0,3.0,0.0,11.0,0.0,2.0,6.0,63.0,98.0,0.0,0.0,0.0,0.0,10.0,0.0,86.0,2.0,0.0,11.0,103.0,14.0,2.0,1186.0,19.0,2869
17031010300,4.0,106.0,390.0,118.0,0.0,26.0,192.0,0.0,61.0,123.0,0.0,4.0,0.0,8.0,1.0,0.0,1.0,55.0,54.0,0.0,0.0,0.0,0.0,16.0,0.0,113.0,0.0,1.0,5.0,81.0,18.0,2.0,498.0,8.0,1885
17031010400,0.0,103.0,256.0,63.0,1.0,15.0,112.0,0.0,69.0,108.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,22.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,84.0,1.0,0.0,7.0,37.0,10.0,1.0,391.0,7.0,1331
17031010501,1.0,58.0,179.0,51.0,0.0,9.0,86.0,0.0,28.0,74.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,37.0,27.0,0.0,0.0,0.0,1.0,6.0,0.0,66.0,0.0,0.0,1.0,45.0,9.0,1.0,274.0,8.0,964
17031010502,0.0,32.0,105.0,40.0,0.0,7.0,60.0,0.0,14.0,48.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,4.0,29.0,7.0,0.0,196.0,4.0,645
17031010503,0.0,26.0,92.0,26.0,0.0,4.0,69.0,0.0,33.0,44.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,22.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,1.0,0.0,2.0,31.0,5.0,0.0,172.0,2.0,570
17031010600,0.0,113.0,312.0,107.0,0.0,10.0,210.0,0.0,63.0,92.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,64.0,63.0,0.0,0.0,0.0,0.0,10.0,1.0,102.0,1.0,0.0,8.0,79.0,8.0,1.0,435.0,22.0,1708
17031010701,0.0,28.0,114.0,58.0,0.0,3.0,125.0,0.0,31.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,20.0,0.0,0.0,0.0,1.0,4.0,0.0,61.0,2.0,0.0,3.0,23.0,3.0,1.0,184.0,5.0,761
17031010702,2.0,110.0,308.0,70.0,0.0,10.0,137.0,0.0,34.0,91.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,45.0,42.0,0.0,1.0,0.0,0.0,11.0,0.0,71.0,44.0,0.0,10.0,64.0,7.0,2.0,254.0,12.0,1336
17031020100,0.0,67.0,213.0,54.0,0.0,5.0,168.0,2.0,34.0,75.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,45.0,28.0,0.0,1.0,0.0,1.0,9.0,0.0,91.0,0.0,0.0,3.0,34.0,11.0,1.0,323.0,1.0,1170
17031020200,3.0,57.0,142.0,103.0,0.0,6.0,159.0,0.0,56.0,115.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,60.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,81.0,2.0,0.0,2.0,25.0,7.0,0.0,321.0,10.0,1181
17031020301,0.0,20.0,51.0,49.0,0.0,2.0,86.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,35.0,1.0,0.0,1.0,10.0,5.0,1.0,147.0,3.0,523
17031020302,1.0,75.0,179.0,98.0,0.0,5.0,149.0,1.0,22.0,87.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,1.0,17.0,0.0,92.0,0.0,0.0,3.0,20.0,7.0,1.0,266.0,6.0,1086
17031020400,0.0,43.0,153.0,78.0,0.0,5.0,169.0,0.0,20.0,88.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,54.0,1.0,0.0,1.0,37.0,4.0,0.0,240.0,8.0,970
17031020500,4.0,141.0,369.0,81.0,0.0,10.0,198.0,0.0,41.0,98.0,1.0,5.0,0.0,6.0,2.0,2.0,4.0,63.0,87.0,0.0,0.0,0.0,1.0,21.0,0.0,123.0,0.0,1.0,12.0,75.0,7.0,1.0,327.0,15.0,1695
17031020601,1.0,68.0,203.0,96.0,0.0,3.0,179.0,0.0,27.0,87.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,68.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,0.0,7.0,48.0,5.0,1.0,270.0,8.0,1204
17031020602,2.0,54.0,201.0,94.0,0.0,3.0,141.0,0.0,18.0,83.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,65.0,24.0,0.0,0.0,0.0,2.0,15.0,0.0,63.0,0.0,0.0,4.0,53.0,8.0,1.0,269.0,4.0,1116
17031020701,0.0,63.0,145.0,52.0,0.0,6.0,82.0,0.0,20.0,60.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,18.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,2.0,0.0,16.0,23.0,4.0,1.0,175.0,10.0,786
17031020702,0.0,102.0,292.0,134.0,0.0,6.0,237.0,0.0,38.0,119.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,67.0,41.0,0.0,0.0,0.0,0.0,13.0,0.0,114.0,0.0,0.0,16.0,32.0,7.0,1.0,378.0,13.0,1618
17031020801,1.0,76.0,191.0,86.0,0.0,6.0,173.0,0.0,24.0,96.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,72.0,42.0,0.0,0.0,0.0,2.0,9.0,0.0,86.0,0.0,0.0,4.0,32.0,3.0,1.0,217.0,17.0,1149
17031020802,0.0,117.0,349.0,142.0,2.0,8.0,243.0,1.0,42.0,99.0,2.0,3.0,0.0,9.0,0.0,3.0,3.0,104.0,94.0,0.0,0.0,0.0,0.0,19.0,0.0,116.0,0.0,0.0,7.0,77.0,11.0,0.0,333.0,20.0,1804
17031020901,2.0,118.0,280.0,62.0,0.0,6.0,197.0,0.0,36.0,80.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,83.0,50.0,0.0,0.0,0.0,0.0,15.0,0.0,115.0,1.0,0.0,11.0,67.0,7.0,0.0,333.0,16.0,1491
17031020902,1.0,50.0,141.0,30.0,0.0,3.0,108.0,0.0,12.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,61.0,0.0,0.0,2.0,33.0,4.0,2.0,169.0,11.0,747
17031030101,0.0,37.0,151.0,20.0,0.0,7.0,52.0,0.0,22.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,0.0,0.0,2.0,10.0,7.0,0.0,132.0,5.0,594
17031030102,1.0,36.0,125.0,23.0,0.0,8.0,64.0,0.0,9.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,14.0,0.0,0.0,200.0,4.0,626
17031030103,0.0,21.0,63.0,25.0,0.0,0.0,32.0,0.0,13.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,3.0,19.0,2.0,0.0,112.0,2.0,350
17031030104,0.0,18.0,53.0,7.0,0.0,3.0,27.0,0.0,19.0,47.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,7.0,3.0,1.0,78.0,1.0,318
17031030200,0.0,90.0,193.0,98.0,0.0,9.0,154.0,0.0,41.0,113.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,81.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,57.0,0.0,0.0,6.0,55.0,4.0,0.0,456.0,7.0,1398
17031030300,0.0,34.0,78.0,36.0,0.0,5.0,64.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,1.0,5.0,0.0,23.0,0.0,0.0,2.0,14.0,2.0,0.0,114.0,2.0,474
17031030400,0.0,34.0,87.0,24.0,0.0,2.0,63.0,0.0,16.0,61.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,1.0,11.0,2.0,0.0,113.0,2.0,486
17031030500,2.0,104.0,287.0,74.0,0.0,9.0,179.0,0.0,43.0,110.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,62.0,62.0,0.0,0.0,0.0,1.0,8.0,0.0,82.0,0.0,0.0,10.0,44.0,6.0,0.0,375.0,7.0,1468
17031030601,1.0,55.0,156.0,34.0,0.0,12.0,85.0,0.0,23.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,42.0,0.0,0.0,7.0,24.0,6.0,0.0,177.0,8.0,732
17031030603,0.0,29.0,105.0,30.0,0.0,8.0,33.0,0.0,27.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,1.0,3.0,23.0,2.0,0.0,159.0,3.0,568
17031030604,1.0,46.0,134.0,15.0,0.0,8.0,47.0,0.0,8.0,56.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,53.0,0.0,0.0,12.0,14.0,2.0,0.0,89.0,1.0,521
17031030701,0.0,33.0,94.0,10.0,0.0,7.0,31.0,0.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,1.0,11.0,2.0,1.0,81.0,0.0,366
17031030702,0.0,8.0,34.0,3.0,0.0,0.0,11.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,4.0,2.0,0.0,37.0,0.0,175
17031030703,1.0,58.0,142.0,50.0,0.0,4.0,73.0,0.0,24.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,29.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,0.0,0.0,2.0,35.0,4.0,1.0,224.0,3.0,784
17031030706,1.0,37.0,110.0,16.0,0.0,7.0,46.0,0.0,27.0,66.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0.0,2.0,14.0,2.0,0.0,558.0,8.0,972
17031030800,1.0,57.0,139.0,86.0,0.0,10.0,131.0,0.0,73.0,155.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,47.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,54.0,0.0,0.0,4.0,39.0,6.0,0.0,543.0,2.0,1389
17031030900,1.0,34.0,98.0,47.0,0.0,4.0,63.0,0.0,30.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,1.0,33.0,5.0,1.0,310.0,5.0,838
17031031000,0.0,29.0,81.0,72.0,0.0,10.0,76.0,0.0,9.0,82.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0.0,4.0,15.0,6.0,0.0,192.0,2.0,670
17031031100,1.0,48.0,120.0,89.0,0.0,5.0,108.0,0.0,30.0,125.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0.0,2.0,37.0,0.0,0.0,297.0,4.0,980
17031031200,1.0,172.0,489.0,84.0,0.0,12.0,174.0,0.0,91.0,147.0,4.0,3.0,0.0,12.0,2.0,0.0,1.0,67.0,136.0,0.0,0.0,0.0,0.0,21.0,0.0,164.0,0.0,0.0,22.0,85.0,13.0,0.0,404.0,23.0,2127
17031031300,3.0,87.0,258.0,34.0,0.0,22.0,125.0,1.0,45.0,140.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,53.0,53.0,0.0,1.0,0.0,0.0,9.0,0.0,94.0,0.0,0.0,4.0,32.0,7.0,0.0,323.0,7.0,1308
17031031400,1.0,90.0,289.0,36.0,1.0,25.0,159.0,0.0,40.0,137.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,68.0,91.0,0.0,1.0,0.0,1.0,10.0,0.0,84.0,0.0,0.0,14.0,47.0,20.0,0.0,568.0,7.0,1693
17031031501,3.0,95.0,261.0,26.0,0.0,8.0,94.0,0.0,25.0,84.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,31.0,57.0,0.0,0.0,0.0,1.0,17.0,0.0,82.0,1.0,0.0,9.0,24.0,5.0,0.0,229.0,3.0,1063
17031031502,0.0,74.0,194.0,32.0,0.0,8.0,80.0,0.0,34.0,83.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,37.0,81.0,0.0,1.0,0.0,0.0,4.0,0.0,77.0,0.0,0.0,14.0,24.0,5.0,0.0,266.0,17.0,1041
17031031700,0.0,155.0,413.0,90.0,0.0,17.0,217.0,1.0,102.0,172.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,74.0,150.0,0.0,0.0,0.0,0.0,13.0,0.0,161.0,1.0,0.0,15.0,68.0,8.0,2.0,397.0,16.0,2086
17031031800,0.0,20.0,37.0,25.0,0.0,1.0,49.0,0.0,13.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,1.0,12.0,2.0,0.0,141.0,0.0,403
17031031900,0.0,20.0,40.0,34.0,0.0,2.0,49.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,2.0,12.0,1.0,0.0,151.0,2.0,442
17031032100,1.0,129.0,340.0,116.0,0.0,22.0,198.0,0.0,69.0,263.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,70.0,29.0,0.0,1.0,0.0,0.0,19.0,0.0,118.0,0.0,0.0,2.0,66.0,12.0,0.0,736.0,8.0,2206
17031040100,2.0,67.0,277.0,43.0,0.0,9.0,151.0,0.0,34.0,113.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,45.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,0.0,4.0,23.0,10.0,0.0,371.0,4.0,1258
17031040201,0.0,120.0,275.0,78.0,0.0,14.0,193.0,0.0,60.0,162.0,4.0,1.0,0.0,8.0,1.0,1.0,9.0,64.0,70.0,0.0,0.0,0.0,0.0,11.0,0.0,114.0,0.0,0.0,6.0,24.0,6.0,0.0,389.0,14.0,1624
17031040202,1.0,116.0,311.0,78.0,1.0,12.0,212.0,3.0,36.0,166.0,0.0,1.0,0.0,8.0,2.0,1.0,0.0,67.0,78.0,0.0,1.0,0.0,0.0,18.0,0.0,143.0,3.0,0.0,10.0,43.0,9.0,0.0,366.0,14.0,1700
17031040300,1.0,45.0,211.0,59.0,0.0,6.0,117.0,0.0,16.0,51.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,28.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,5.0,24.0,4.0,0.0,171.0,6.0,821
17031040401,0.0,22.0,52.0,39.0,0.0,1.0,56.0,0.0,20.0,69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,29.0,0.0,0.0,0.0,17.0,6.0,0.0,190.0,3.0,556
17031040402,1.0,40.0,118.0,56.0,0.0,7.0,96.0,1.0,32.0,135.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,57.0,0.0,0.0,8.0,24.0,7.0,4.0,454.0,6.0,1116
17031040600,0.0,49.0,103.0,65.0,0.0,2.0,82.0,0.0,17.0,80.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,28.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,1.0,0.0,3.0,32.0,5.0,2.0,286.0,0.0,809
17031040700,1.0,31.0,64.0,42.0,0.0,4.0,81.0,0.0,11.0,69.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,18.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,3.0,20.0,5.0,0.0,153.0,4.0,554
17031040800,0.0,14.0,27.0,24.0,0.0,1.0,34.0,0.0,12.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,9.0,4.0,1.0,105.0,1.0,317
17031040900,1.0,28.0,66.0,45.0,0.0,7.0,57.0,0.0,32.0,42.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,24.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,1.0,2.0,9.0,7.0,1.0,199.0,1.0,582
17031050100,0.0,11.0,25.0,50.0,0.0,2.0,84.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,2.0,12.0,0.0,0.0,131.0,0.0,403
17031050200,0.0,35.0,86.0,76.0,0.0,4.0,98.0,0.0,21.0,131.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,31.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,0.0,0.0,3.0,35.0,1.0,3.0,362.0,2.0,939
17031050300,0.0,9.0,26.0,37.0,0.0,4.0,48.0,0.0,15.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,1.0,6.0,1.0,0.0,93.0,1.0,342
17031050500,1.0,37.0,88.0,77.0,0.0,3.0,129.0,0.0,20.0,126.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,49.0,12.0,0.0,1.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,2.0,37.0,8.0,1.0,332.0,0.0,978
17031050600,1.0,17.0,42.0,46.0,0.0,2.0,50.0,0.0,20.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,2.0,17.0,3.0,0.0,191.0,0.0,500
17031050700,0.0,9.0,13.0,32.0,0.0,0.0,24.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,8.0,1.0,0.0,82.0,0.0,223
17031050800,0.0,6.0,23.0,19.0,0.0,0.0,21.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,73.0,0.0,191
17031050900,0.0,10.0,20.0,19.0,0.0,0.0,25.0,0.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,10.0,0.0,0.0,168.0,1.0,332
17031051000,0.0,21.0,50.0,25.0,0.0,5.0,64.0,0.0,18.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,12.0,1.0,0.0,316.0,3.0,612
17031051100,0.0,10.0,16.0,25.0,0.0,3.0,29.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,2.0,0.0,1.0,6.0,0.0,0.0,132.0,1.0,296
17031051200,0.0,20.0,24.0,32.0,0.0,1.0,16.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0,76.0,0.0,230
17031051300,4.0,9.0,24.0,58.0,0.0,0.0,49.0,0.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,1.0,5.0,0.0,0.0,149.0,1.0,397
17031051400,2.0,25.0,63.0,42.0,0.0,3.0,80.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,18.0,0.0,0.0,1.0,10.0,1.0,1.0,193.0,3.0,534
17031060100,2.0,15.0,49.0,60.0,0.0,5.0,68.0,0.0,18.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,0.0,0.0,166.0,0.0,499
17031060200,0.0,27.0,80.0,28.0,0.0,3.0,64.0,0.0,20.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,41.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,9.0,8.0,5.0,0.0,149.0,2.0,536
17031060300,1.0,10.0,41.0,54.0,0.0,7.0,50.0,0.0,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,3.0,14.0,1.0,0.0,171.0,1.0,478
17031060400,0.0,22.0,61.0,74.0,0.0,3.0,71.0,1.0,21.0,82.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,3.0,25.0,3.0,0.0,196.0,3.0,626
17031060500,0.0,10.0,40.0,30.0,0.0,3.0,52.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,12.0,1.0,1.0,82.0,0.0,296
17031060800,1.0,20.0,51.0,26.0,0.0,6.0,53.0,0.0,17.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,2.0,17.0,2.0,0.0,145.0,0.0,477
17031060900,0.0,64.0,251.0,53.0,0.0,13.0,144.0,0.0,31.0,252.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,63.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0,0.0,0.0,9.0,51.0,7.0,2.0,620.0,5.0,1690
17031061000,0.0,85.0,231.0,40.0,0.0,12.0,96.0,0.0,75.0,126.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,28.0,22.0,0.0,2.0,0.0,1.0,3.0,0.0,42.0,1.0,0.0,18.0,50.0,12.0,0.0,346.0,4.0,1204
17031061100,0.0,34.0,252.0,51.0,0.0,11.0,76.0,0.0,99.0,129.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,20.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,31.0,0.0,1.0,25.0,48.0,3.0,1.0,365.0,2.0,1185
17031061200,0.0,11.0,44.0,46.0,0.0,0.0,37.0,0.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,5.0,25.0,1.0,1.0,213.0,0.0,491
17031061500,0.0,3.0,21.0,54.0,0.0,0.0,36.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,1.0,16.0,3.0,1.0,118.0,0.0,326
17031061800,0.0,20.0,55.0,14.0,0.0,5.0,33.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,19.0,1.0,0.0,206.0,0.0,432
17031061901,0.0,19.0,62.0,25.0,0.0,3.0,50.0,0.0,18.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,10.0,1.0,0.0,188.0,0.0,492
17031061902,0.0,23.0,62.0,16.0,0.0,4.0,49.0,0.0,19.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,11.0,1.0,0.0,177.0,1.0,545
17031062000,2.0,58.0,255.0,70.0,1.0,15.0,86.0,0.0,39.0,126.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,50.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,12.0,67.0,7.0,1.0,573.0,6.0,1457
17031062100,4.0,75.0,435.0,122.0,0.0,15.0,165.0,0.0,77.0,188.0,0.0,0.0,1.0,5.0,0.0,1.0,16.0,70.0,72.0,0.0,1.0,0.0,0.0,2.0,0.0,54.0,3.0,0.0,21.0,142.0,5.0,0.0,828.0,7.0,2309
17031062200,3.0,25.0,137.0,101.0,0.0,4.0,102.0,0.0,27.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0,0.0,0.0,7.0,53.0,3.0,1.0,327.0,4.0,986
17031062300,0.0,9.0,30.0,25.0,0.0,1.0,31.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,1.0,14.0,0.0,0.0,107.0,2.0,312
