"GEOID","REGION","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"27053125700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,560,104,33,6.39,8.35
"27053100200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,656,44,12,2.31,2.59
"27053007700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1791,66,21,1.27,1.66
"27053012001","Minneapolis-St. Paul-Bloomington, MN-WI",2016,372,2,0,0.18,0
"27053100800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,513,82,23,5.5,6.35
"27053021502","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1116,19,4,0.59,0.51
"27053026907","Minneapolis-St. Paul-Bloomington, MN-WI",2016,310,14,3,1.55,1.37
"27053026018","Minneapolis-St. Paul-Bloomington, MN-WI",2016,251,2,1,0.27,0.56
"27053026301","Minneapolis-St. Paul-Bloomington, MN-WI",2016,613,18,1,1.01,0.23
"27053125800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1058,54,13,1.76,1.74
"27053026610","Minneapolis-St. Paul-Bloomington, MN-WI",2016,182,1,0,0.19,0
"27053025205","Minneapolis-St. Paul-Bloomington, MN-WI",2016,462,18,3,1.34,0.92
"27053011800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,271,3,0,0.38,0
"27053012003","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1046,39,8,1.28,1.08
"27053111500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,640,13,1,0.7,0.22
"27053027201","Minneapolis-St. Paul-Bloomington, MN-WI",2016,241,1,1,0.14,0.59
"27053025906","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1055,32,4,1.04,0.54
"27053026202","Minneapolis-St. Paul-Bloomington, MN-WI",2016,133,1,0,0.26,0
"27053026811","Minneapolis-St. Paul-Bloomington, MN-WI",2016,352,14,4,1.37,1.61
"27123042101","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1293,25,3,0.67,0.33
"27123035700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,421,6,3,0.49,1.01
"27123042900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,934,13,1,0.48,0.15
"27123032200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,419,6,0,0.49,0
"27123041001","Minneapolis-St. Paul-Bloomington, MN-WI",2016,309,5,1,0.56,0.46
"27123042002","Minneapolis-St. Paul-Bloomington, MN-WI",2016,615,6,0,0.34,0
"27123041105","Minneapolis-St. Paul-Bloomington, MN-WI",2016,334,7,1,0.72,0.42
"27123040401","Minneapolis-St. Paul-Bloomington, MN-WI",2016,256,2,1,0.27,0.55
"27123036300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,257,2,1,0.27,0.55
"27123034500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,541,36,5,2.29,1.31
"27123041900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,455,16,8,1.21,2.49
"27123031100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,422,21,4,1.71,1.34
"27123031702","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1490,55,10,1.27,0.95
"27123036900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,490,12,3,0.84,0.87
"27123032300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,335,15,1,1.54,0.42
"27123040503","Minneapolis-St. Paul-Bloomington, MN-WI",2016,421,17,2,1.39,0.67
"27123980000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,0,0,0,NA,NA
"27123040604","Minneapolis-St. Paul-Bloomington, MN-WI",2016,868,21,3,0.83,0.49
"27123030900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,519,27,5,1.79,1.36
"27123042001","Minneapolis-St. Paul-Bloomington, MN-WI",2016,508,2,0,0.14,0
"27123032100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,769,21,9,0.94,1.66
"27123037200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,827,17,3,0.71,0.51
"27123036500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,585,9,2,0.53,0.48
"27123034201","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1160,29,7,0.86,0.85
"27123033500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,705,31,4,1.51,0.8
"27123040803","Minneapolis-St. Paul-Bloomington, MN-WI",2016,334,2,0,0.21,0
"27123042201","Minneapolis-St. Paul-Bloomington, MN-WI",2016,105,7,1,2.29,1.35
"27123036400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,381,4,1,0.36,0.37
"27123033300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,772,9,0,0.4,0
"27123034602","Minneapolis-St. Paul-Bloomington, MN-WI",2016,500,19,5,1.31,1.42
"27123034900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,618,7,1,0.39,0.23
"27123033400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,968,11,3,0.39,0.44
"27123042501","Minneapolis-St. Paul-Bloomington, MN-WI",2016,790,10,6,0.44,1.08
"27123040504","Minneapolis-St. Paul-Bloomington, MN-WI",2016,756,21,5,0.96,0.94
"27123037100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1101,52,15,1.63,1.93
"27123041107","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1231,20,2,0.56,0.23
"27123040200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,279,2,1,0.25,0.51
"27123040100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,144,9,3,2.15,2.95
"27123035500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,849,12,1,0.49,0.17
"27123041301","Minneapolis-St. Paul-Bloomington, MN-WI",2016,387,5,0,0.44,0
"27123033600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,488,5,1,0.35,0.29
"27123040502","Minneapolis-St. Paul-Bloomington, MN-WI",2016,383,13,4,1.17,1.48
"27123040704","Minneapolis-St. Paul-Bloomington, MN-WI",2016,925,12,0,0.45,0
"27123041103","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1134,14,3,0.42,0.37
"27123037402","Minneapolis-St. Paul-Bloomington, MN-WI",2016,948,33,5,1.2,0.75
"27123042402","Minneapolis-St. Paul-Bloomington, MN-WI",2016,804,26,3,1.11,0.53
"27123032500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,626,45,9,2.47,2.04
"27123031300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,490,16,4,1.12,1.16
"27123042700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,569,30,11,1.81,2.74
"27123041800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,534,10,1,0.64,0.27
"27123041104","Minneapolis-St. Paul-Bloomington, MN-WI",2016,358,4,2,0.38,0.79
"27123040302","Minneapolis-St. Paul-Bloomington, MN-WI",2016,563,16,1,0.98,0.25
"27123031000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,788,39,7,1.7,1.26
"27123031701","Minneapolis-St. Paul-Bloomington, MN-WI",2016,395,38,8,3.31,2.87
"27123035800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,976,3,1,0.11,0.15
"27123040801","Minneapolis-St. Paul-Bloomington, MN-WI",2016,108,26,3,8.28,3.94
"27123031200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,621,23,8,1.27,1.83
"27123037601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,893,12,1,0.46,0.16
"27123030500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1313,38,11,1,1.19
"27123033900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,342,15,7,1.51,2.9
"27123034701","Minneapolis-St. Paul-Bloomington, MN-WI",2016,898,29,4,1.11,0.63
"27123040707","Minneapolis-St. Paul-Bloomington, MN-WI",2016,135,0,0,0,0
"27123030602","Minneapolis-St. Paul-Bloomington, MN-WI",2016,373,24,9,2.21,3.42
"27123030100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,875,14,2,0.55,0.32
"27123030202","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1027,18,3,0.6,0.41
"27123034400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,460,42,9,3.14,2.77
"27123041200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,923,27,7,1.01,1.07
"27123033700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,599,17,2,0.98,0.47
"27123030702","Minneapolis-St. Paul-Bloomington, MN-WI",2016,275,17,2,2.13,1.03
"27123032700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,562,30,2,1.84,0.5
"27123042401","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1142,2,0,0.06,0
"27123030300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,416,6,0,0.5,0
"27123040301","Minneapolis-St. Paul-Bloomington, MN-WI",2016,42,0,0,NA,NA
"27123042503","Minneapolis-St. Paul-Bloomington, MN-WI",2016,40,0,0,NA,NA
"27123033000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,363,22,6,2.09,2.34
"27123037500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,550,12,1,0.75,0.26
"27123035000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,495,5,3,0.35,0.86
"27123035900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,383,4,0,0.36,0
"27123030704","Minneapolis-St. Paul-Bloomington, MN-WI",2016,751,44,8,2.02,1.51
"27123031802","Minneapolis-St. Paul-Bloomington, MN-WI",2016,362,30,10,2.85,3.91
"27123030201","Minneapolis-St. Paul-Bloomington, MN-WI",2016,755,6,0,0.27,0
"27123032000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,511,24,8,1.62,2.22
"27123042602","Minneapolis-St. Paul-Bloomington, MN-WI",2016,306,5,0,0.56,0
"27123041302","Minneapolis-St. Paul-Bloomington, MN-WI",2016,753,3,1,0.14,0.19
"27123037602","Minneapolis-St. Paul-Bloomington, MN-WI",2016,2317,30,6,0.45,0.37
"27123041500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,346,2,0,0.2,0
"27123042601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,611,17,1,0.96,0.23
"27123040603","Minneapolis-St. Paul-Bloomington, MN-WI",2016,103,5,1,1.67,1.38
"27123031400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,489,32,5,2.25,1.45
"27123042301","Minneapolis-St. Paul-Bloomington, MN-WI",2016,56,4,1,NA,NA
"27123040902","Minneapolis-St. Paul-Bloomington, MN-WI",2016,691,19,4,0.95,0.82
"27123033800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,317,15,2,1.63,0.89
"27123043000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1007,7,1,0.24,0.14
"27123035300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,822,12,1,0.5,0.17
"27123031900","Minneapolis-St. Paul-Bloomington, MN-WI",2016,875,10,1,0.39,0.16
"27123040703","Minneapolis-St. Paul-Bloomington, MN-WI",2016,453,2,0,0.15,0
"27123031500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,570,32,8,1.93,1.99
"27123030601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1171,32,8,0.94,0.97
"27123040802","Minneapolis-St. Paul-Bloomington, MN-WI",2016,0,0,0,NA,NA
"27123042302","Minneapolis-St. Paul-Bloomington, MN-WI",2016,456,15,4,1.13,1.24
"27123036100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,367,4,0,0.38,0
"27123034000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,629,12,1,0.66,0.23
"27123041400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1082,17,6,0.54,0.79
"27123030800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,713,44,11,2.12,2.19
"27123031600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,642,30,9,1.61,1.99
"27123040901","Minneapolis-St. Paul-Bloomington, MN-WI",2016,90,4,1,NA,NA
"27123040706","Minneapolis-St. Paul-Bloomington, MN-WI",2016,62,1,0,NA,NA
"27123042504","Minneapolis-St. Paul-Bloomington, MN-WI",2016,211,6,2,0.98,1.34
"27123042800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,881,22,3,0.86,0.48
"27123042102","Minneapolis-St. Paul-Bloomington, MN-WI",2016,500,21,4,1.45,1.13
"27123040402","Minneapolis-St. Paul-Bloomington, MN-WI",2016,567,14,4,0.85,1
"27123033200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,951,32,9,1.16,1.34
"27123035100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,477,6,0,0.43,0
"27123036000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,758,13,1,0.59,0.19
"27123041106","Minneapolis-St. Paul-Bloomington, MN-WI",2016,308,8,3,0.89,1.38
"27123030400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1529,80,12,1.8,1.11
"27123034202","Minneapolis-St. Paul-Bloomington, MN-WI",2016,2403,39,7,0.56,0.41
"27123041601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,690,33,6,1.65,1.23
"27123041602","Minneapolis-St. Paul-Bloomington, MN-WI",2016,979,17,1,0.6,0.14
"27123041002","Minneapolis-St. Paul-Bloomington, MN-WI",2016,513,11,4,0.74,1.1
"27123033100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,281,25,5,3.06,2.52
"27123034601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,981,31,4,1.09,0.58
"27123041700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,427,6,0,0.48,0
"27123030703","Minneapolis-St. Paul-Bloomington, MN-WI",2016,435,7,1,0.55,0.33
"27123036700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,956,18,3,0.65,0.44
"27123037403","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1010,41,7,1.4,0.98
"27123040601","Minneapolis-St. Paul-Bloomington, MN-WI",2016,318,3,0,0.32,0
"27123036600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,416,10,5,0.83,1.7
"27123042202","Minneapolis-St. Paul-Bloomington, MN-WI",2016,769,19,5,0.85,0.92
"27123034702","Minneapolis-St. Paul-Bloomington, MN-WI",2016,626,20,6,1.1,1.36
"27123031801","Minneapolis-St. Paul-Bloomington, MN-WI",2016,677,48,13,2.44,2.72
"27123032400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,570,34,9,2.05,2.24
"27123037000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,270,15,3,1.91,1.57
"27123035200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,607,6,1,0.34,0.23
"27123036800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,361,6,1,0.57,0.39
"27123040705","Minneapolis-St. Paul-Bloomington, MN-WI",2016,99,13,1,NA,NA
"27123032600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,471,56,10,4.09,3.01
"27143170400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,363,3,0,0.28,0
"27143170200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,301,6,2,0.69,0.94
"27143170300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,351,5,1,0.49,0.4
"27143170198","Minneapolis-St. Paul-Bloomington, MN-WI",2016,207,3,1,0.5,0.68
"55093960200","Minneapolis-St. Paul-Bloomington, MN-WI",2016,496,7,3,0.49,0.86
"55093960300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,607,8,3,0.45,0.7
"55093960600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,279,4,3,0.49,1.52
"55093960100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,284,4,2,0.48,1
"55093960700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,551,8,5,0.5,1.29
"55093960800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,240,0,0,0,0
"55093960500","Minneapolis-St. Paul-Bloomington, MN-WI",2016,739,12,5,0.56,0.96
"55093960400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1090,19,15,0.6,1.95
"55109120201","Minneapolis-St. Paul-Bloomington, MN-WI",2016,575,14,11,0.84,2.71
"55109120400","Minneapolis-St. Paul-Bloomington, MN-WI",2016,700,59,18,2.9,3.64
"55109120501","Minneapolis-St. Paul-Bloomington, MN-WI",2016,952,28,15,1.01,2.23
"55109120502","Minneapolis-St. Paul-Bloomington, MN-WI",2016,597,11,9,0.63,2.14
"55109120202","Minneapolis-St. Paul-Bloomington, MN-WI",2016,146,4,2,0.94,1.94
"55109120300","Minneapolis-St. Paul-Bloomington, MN-WI",2016,406,2,2,0.17,0.7
"55109120800","Minneapolis-St. Paul-Bloomington, MN-WI",2016,941,11,6,0.4,0.9
"55109120903","Minneapolis-St. Paul-Bloomington, MN-WI",2016,1323,18,8,0.47,0.86
"55109120700","Minneapolis-St. Paul-Bloomington, MN-WI",2016,333,14,5,1.45,2.13
"55109120904","Minneapolis-St. Paul-Bloomington, MN-WI",2016,149,0,0,0,0
"55109120100","Minneapolis-St. Paul-Bloomington, MN-WI",2016,322,8,5,0.85,2.2
"55109120901","Minneapolis-St. Paul-Bloomington, MN-WI",2016,618,4,2,0.22,0.46
"55109120600","Minneapolis-St. Paul-Bloomington, MN-WI",2016,372,8,3,0.74,1.14
"55109121000","Minneapolis-St. Paul-Bloomington, MN-WI",2016,514,18,7,1.2,1.93
"27055020100","La Crosse-Onalaska, WI-MN",2016,411,7,0,0.75,0
"27055020900","La Crosse-Onalaska, WI-MN",2016,326,0,0,0,0
"27055020500","La Crosse-Onalaska, WI-MN",2016,354,0,0,0,0
"27055020200","La Crosse-Onalaska, WI-MN",2016,230,1,0,0.19,0
"27055020300","La Crosse-Onalaska, WI-MN",2016,210,1,0,0.21,0
"55063000400","La Crosse-Onalaska, WI-MN",2016,2083,45,32,0.95,1.19
"55063010800","La Crosse-Onalaska, WI-MN",2016,167,2,1,0.53,0.46
"55063010401","La Crosse-Onalaska, WI-MN",2016,392,4,2,0.45,0.4
"55063000100","La Crosse-Onalaska, WI-MN",2016,828,39,19,2.08,1.78
"55063000600","La Crosse-Onalaska, WI-MN",2016,215,4,3,0.82,1.08
"55063010203","La Crosse-Onalaska, WI-MN",2016,65,1,0,NA,NA
"55063010600","La Crosse-Onalaska, WI-MN",2016,172,4,1,1.03,0.45
"55063000300","La Crosse-Onalaska, WI-MN",2016,1014,35,20,1.53,1.53
"55063010500","La Crosse-Onalaska, WI-MN",2016,1035,11,8,0.47,0.6
"55063010102","La Crosse-Onalaska, WI-MN",2016,630,12,9,0.84,1.11
"55063010201","La Crosse-Onalaska, WI-MN",2016,695,11,4,0.7,0.45
"55063010700","La Crosse-Onalaska, WI-MN",2016,554,6,5,0.48,0.7
"55063001101","La Crosse-Onalaska, WI-MN",2016,182,5,2,1.21,0.85
"55063000800","La Crosse-Onalaska, WI-MN",2016,637,16,11,1.11,1.34
"55063010101","La Crosse-Onalaska, WI-MN",2016,429,17,11,1.75,1.99
"55063001102","La Crosse-Onalaska, WI-MN",2016,943,16,5,0.75,0.41
"55063010202","La Crosse-Onalaska, WI-MN",2016,642,16,6,1.1,0.73
"55063001000","La Crosse-Onalaska, WI-MN",2016,628,15,8,1.06,0.99
"55063000200","La Crosse-Onalaska, WI-MN",2016,1675,58,33,1.53,1.53
"55063001200","La Crosse-Onalaska, WI-MN",2016,623,6,6,0.43,0.75
"55063010402","La Crosse-Onalaska, WI-MN",2016,1535,25,13,0.72,0.66
"55063000700","La Crosse-Onalaska, WI-MN",2016,284,4,3,0.62,0.82
"55063000500","La Crosse-Onalaska, WI-MN",2016,655,5,2,0.34,0.24
"55063010300","La Crosse-Onalaska, WI-MN",2016,646,17,9,1.16,1.08
"55063000900","La Crosse-Onalaska, WI-MN",2016,1446,63,41,1.93,2.2
"27105105400","Worthington, MN",2016,562,4,1,2.29,1.34
"27105105300","Worthington, MN",2016,163,1,1,1.97,4.6
"27105105100","Worthington, MN",2016,169,0,0,0,0
"27105105600","Worthington, MN",2016,578,1,0,0.56,0
"27105105500","Worthington, MN",2016,597,1,1,0.54,1.26
"27105105200","Worthington, MN",2016,182,0,0,0,0
"27119021000","Grand Forks, ND-MN",2016,375,4,3,1.29,2.91
"27119020500","Grand Forks, ND-MN",2016,175,0,0,0,0
"27119020200","Grand Forks, ND-MN",2016,337,2,0,0.72,0
"27119020400","Grand Forks, ND-MN",2016,69,0,0,NA,NA
"27119020700","Grand Forks, ND-MN",2016,287,3,2,1.27,2.53
"27119020600","Grand Forks, ND-MN",2016,958,9,2,1.14,0.76
"27119020900","Grand Forks, ND-MN",2016,368,3,1,0.99,0.99
"27119020800","Grand Forks, ND-MN",2016,158,3,0,2.3,0
"27119020300","Grand Forks, ND-MN",2016,38,0,0,NA,NA
"27119020100","Grand Forks, ND-MN",2016,870,6,2,0.84,0.84
"27145010600","St. Cloud, MN",2016,378,4,2,0.72,1.02
"27145011500","St. Cloud, MN",2016,686,4,1,0.4,0.28
"27145000602","St. Cloud, MN",2016,328,16,6,3.31,3.52
"27145001001","St. Cloud, MN",2016,1091,23,11,1.43,1.94
"27145010401","St. Cloud, MN",2016,161,1,0,0.42,0
"27145000701","St. Cloud, MN",2016,225,2,1,0.6,0.86
"27145000401","St. Cloud, MN",2016,1492,11,1,0.5,0.13
"27145000901","St. Cloud, MN",2016,1205,16,5,0.9,0.8
"27145011400","St. Cloud, MN",2016,490,3,2,0.42,0.79
"27145000500","St. Cloud, MN",2016,1808,23,10,0.86,1.06
"27145010102","St. Cloud, MN",2016,1371,14,5,0.69,0.7
"27145011304","St. Cloud, MN",2016,204,5,0,1.67,0
"27145010500","St. Cloud, MN",2016,185,3,2,1.1,2.08
"27145000302","St. Cloud, MN",2016,2070,23,9,0.75,0.84
"27145010900","St. Cloud, MN",2016,288,1,0,0.24,0
"27145011200","St. Cloud, MN",2016,239,10,3,2.84,2.42
"27145011000","St. Cloud, MN",2016,366,6,3,1.11,1.58
"27145011302","St. Cloud, MN",2016,472,11,5,1.58,2.04
"27145010101","St. Cloud, MN",2016,371,0,0,0,0
"27145010402","St. Cloud, MN",2016,355,5,3,0.96,1.63
"27145000402","St. Cloud, MN",2016,50,0,0,NA,NA
"27145011100","St. Cloud, MN",2016,326,9,3,1.88,1.77
"27145011600","St. Cloud, MN",2016,499,0,0,0,0
"27145010200","St. Cloud, MN",2016,145,1,0,0.47,0
"27145011301","St. Cloud, MN",2016,632,15,4,1.61,1.22
"27145010403","St. Cloud, MN",2016,126,2,2,1.08,3.06
"27145000801","St. Cloud, MN",2016,574,26,3,3.08,1.01
"27145000601","St. Cloud, MN",2016,491,11,6,1.52,2.35
"27145000301","St. Cloud, MN",2016,698,10,3,0.97,0.83
"27167950100","Wahpeton, ND-MN",2016,116,1,0,1.7,NA
"27167950200","Wahpeton, ND-MN",2016,474,2,0,0.83,NA
"27169670800","Winona, MN",2016,521,10,1,1.28,0.37
"27169671000","Winona, MN",2016,455,7,2,1.03,0.84
"27169670300","Winona, MN",2016,835,8,3,0.64,0.69
"27169670900","Winona, MN",2016,289,6,3,1.39,1.98
"27169670700","Winona, MN",2016,577,11,3,1.28,0.99
"27169670100","Winona, MN",2016,424,19,4,3,1.8
"27169670500","Winona, MN",2016,1454,10,6,0.46,0.79
"27169670600","Winona, MN",2016,662,8,3,0.81,0.86
"27169670200","Winona, MN",2016,490,9,3,1.23,1.17
"27169670400","Winona, MN",2016,586,6,5,0.69,1.63
"29001950900","Kirksville, MO",2016,700,9,7,1.32,1.52
"29001951000","Kirksville, MO",2016,66,0,0,NA,NA
"29001950100","Kirksville, MO",2016,228,2,0,0.9,0
"29001950200","Kirksville, MO",2016,187,2,1,1.09,0.81
"29001950400","Kirksville, MO",2016,601,0,0,0,0
"29001950300","Kirksville, MO",2016,908,9,6,1.01,1
"29001950500","Kirksville, MO",2016,1558,20,13,1.31,1.27
"29197470100","Kirksville, MO",2016,243,2,2,0.84,1.25
"29197470200","Kirksville, MO",2016,217,2,2,0.94,1.4
"29003010100","St. Joseph, MO-KS",2016,418,7,4,1.4,1.97
"29003010200","St. Joseph, MO-KS",2016,813,14,6,1.44,1.52
"29003010400","St. Joseph, MO-KS",2016,165,1,1,0.51,1.24
"29003010300","St. Joseph, MO-KS",2016,143,0,0,0,0
"29063080100","St. Joseph, MO-KS",2016,795,5,0,0.52,0
"29063080200","St. Joseph, MO-KS",2016,336,5,2,1.24,1.22
"29007950100","Mexico, MO",2016,361,2,1,0.32,0.4
"29007950600","Mexico, MO",2016,428,6,4,0.81,1.35
"29007950400","Mexico, MO",2016,395,7,4,1.02,1.46
"29007950300","Mexico, MO",2016,176,2,0,0.66,0
"29007950700","Mexico, MO",2016,657,14,3,1.23,0.66
"29007950200","Mexico, MO",2016,372,3,2,0.46,0.77
"29007950500","Mexico, MO",2016,493,16,6,1.87,1.75
"29013070300","Kansas City, MO-KS",2016,761,28,14,1.29,1.1
"29013070100","Kansas City, MO-KS",2016,422,10,8,0.83,1.13
"29013070200","Kansas City, MO-KS",2016,337,4,4,0.41,0.71
"29013070400","Kansas City, MO-KS",2016,278,7,3,0.88,0.64
"29025950200","Kansas City, MO-KS",2016,627,6,2,0.33,0.19
"29025950100","Kansas City, MO-KS",2016,324,4,0,0.43,0
"29049960100","Kansas City, MO-KS",2016,703,12,4,0.6,0.34
"29049960400","Kansas City, MO-KS",2016,349,8,1,0.8,0.17
"29049960200","Kansas City, MO-KS",2016,484,15,7,1.08,0.86
"29049960300","Kansas City, MO-KS",2016,367,5,2,0.48,0.33
"29107090100","Kansas City, MO-KS",2016,451,30,15,2.32,1.98
"29107090500","Kansas City, MO-KS",2016,436,13,11,1.04,1.51
"29107090200","Kansas City, MO-KS",2016,796,33,25,1.45,1.87
"29107090601","Kansas City, MO-KS",2016,796,32,22,1.4,1.65
"29107090602","Kansas City, MO-KS",2016,153,4,4,0.91,1.56
"29107090400","Kansas City, MO-KS",2016,918,27,17,1.03,1.1
"29107090300","Kansas City, MO-KS",2016,150,1,1,0.23,0.4
"29017950100","Cape Girardeau, MO-IL",2016,313,0,0,0,0
"29017950200","Cape Girardeau, MO-IL",2016,536,8,8,1.73,1.73
"29017950300","Cape Girardeau, MO-IL",2016,197,1,1,0.59,0.59
"29019002000","Columbia, MO",2016,608,14,8,0.69,0.7
"29019001400","Columbia, MO",2016,1776,71,39,1.2,1.17
"29019001201","Columbia, MO",2016,499,13,9,0.78,0.96
"29019001901","Columbia, MO",2016,291,5,4,0.52,0.73
"29019002100","Columbia, MO",2016,1466,37,19,0.76,0.69
"29019000600","Columbia, MO",2016,404,8,4,0.59,0.53
